id	name	reactions	parent
PWY-7345	superpathway of anaerobic sucrose degradation	PHOSPHOGLUCMUT-RXN|PGLUCISOM-RXN|GLUC1PURIDYLTRANS-RXN|FRUCTOKINASE-RXN|SUCROSE-SYNTHASE-RXN|L-LACTATE-DEHYDROGENASE-RXN|RXN-15513|F16BDEPHOS-RXN|PEPSYNTH-RXN|6PFRUCTPHOS-RXN|F16ALDOLASE-RXN|TRIOSEPISOMERIZATION-RXN|GAPOXNPHOSPHN-RXN|PHOSGLYPHOS-RXN|3PGAREARR-RXN|2PGADEHYDRAT-RXN|PEPDEPHOS-RXN|RXN-6161|ALCOHOL-DEHYDROG-RXN	SUCROSE-DEG|Super-Pathways
FUC-RHAMCAT-PWY	superpathway of fucose and rhamnose degradation	LACTALDREDUCT-RXN|LACTALDDEHYDROG-RXN|L-LACTDEHYDROGFMN-RXN|RXN0-5306|RXN-15356|RHAMNISOM-RXN|RHAMNULOKIN-RXN|RHAMNULPALDOL-RXN|RXN0-5298|FUCISOM-RXN|FUCULOKIN-RXN|FUCPALDOL-RXN	Super-Pathways
THIOREDOX-PWY	thioredoxin pathway	THIOREDOXIN-RXN|THIOREDOXIN-REDUCT-NADPH-RXN	Reductants
PWY-7537	superpathway of fumitremorgin biosynthesis	RXN-14421|RXN-14407|RXN-14420|RXN-14414|RXN-19068|RXN-17146|RXN-14927|RXN-14413|RXN-14415|RXN-15644|RXN-14416|RXN-14418|RXN-15642	Super-Pathways
PWY-8154	superpathway of cholesterol degradation III (oxidase)	RXN-21492|RXN-21491|RXN-21490|RXN-19805|RXN-19804|RXN-19803|RXN-19802|RXN-19801|RXN-19800|RXN-19799|RXN-19798|RXN-19797|RXN-19796|RXN-21481|RXN-21480|RXN-12750|RXN-12749|RXN-12748|RXN-12747|RXN-12746|RXN-21479|RXN-21477|RXN-21466|RXN-21465|RXN-21464|RXN-21463|RXN-12714|RXN-12745|RXN-12744|RXN-12743|RXN-21475|RXN-21474|RXN-21472|RXN-12708|RXN-12707|RXN-21471|RXN-21470|RXN-21469|RXN-12704|RXN-12703|RXN-17645|RXN-17650|TRANS-RXN-406|RXN-21459|RXN-21458|RXN-21457|RXN-21430|RXN-12694|RXN-12693	Cholesterol-Degradation|Super-Pathways
PWY-7715	superpathway of trichothecene biosynthesis	RXN-17042|RXN-17041|RXN-17040|RXN-17039|RXN-17038|RXN-17037|RXN-17036|RXN-17035|RXN-17034|RXN-17033|RXN-17032|RXN-17031|RXN-17030|RXN-17029|TRICHODIENE-SYNTHASE-RXN|RXN-17055|RXN-17054|RXN-17053|RXN-17052|RXN-17051|RXN-17050|RXN-17049|RXN-17048|RXN-17047|RXN-17046|RXN-17045|RXN-17044|RXN-17043|RXN-17071|RXN-17070|RXN-17057|RXN-17056	Super-Pathways
GLUT-REDOX-PWY	glutathione-glutaredoxin redox reactions	RXN0-7271|PRODISULFREDUCT-A-RXN	Reductants
PWY0-166	superpathway of pyrimidine deoxyribonucleotides de novo biosynthesis (E. coli)	THYMIDYLATESYN-RXN|RXN0-723|RXN0-724|RIBONUCLEOSIDE-DIP-REDUCTII-RXN|RXN0-722|CDPREDUCT-RXN|UDPREDUCT-RXN|DTDPKIN-RXN|DTMPKI-RXN|DUTP-PYROP-RXN|DUDPKIN-RXN|DCTP-DEAM-RXN|DCDPKIN-RXN|RXN-12195	Pyrimid-Deoxyribonucleot-De-Novo-Biosyn|Super-Pathways
PWY66-3	cholesterol biosynthesis II (via 24,25-dihydrolanosterol)	RXN-13710|RXN-13711|RXN-13707|1.14.21.6-RXN|RXN66-323|RXN66-25|RXN66-24|RXN66-23|RXN66-19|RXN66-18|RXN66-14|RXN66-10|LANOSTEROL-SYNTHASE-RXN|RXN66-281|RXN-12263|SQUALENE-MONOOXYGENASE-RXN	Sterol-Biosynthesis|Super-Pathways
PWY-6413	ginsenoside degradation III	RXN-11142	TERPENOID-DEG
PWY-4081	glutathione-peroxide redox reactions	GLUTATHIONE-REDUCT-NADPH-RXN|1.11.1.12-RXN|GLUTATHIONE-PEROXIDASE-RXN	Reductants
URDEGR-PWY	superpathway of allantoin degradation in plants	UREASE-RXN|URUR-RXN|UREIDOGLYCOLATE-HYDROLASE-RXN|UREIDOGLYCOLATE-LYASE-RXN	Allantoin-degradation|Super-Pathways
BIOTIN-BIOSYNTHESIS-PWY	biotin biosynthesis I	RXN-17473|RXN-17472|DAPASYN-RXN|DETHIOBIOTIN-SYN-RXN|RXN-11484|RXN-11474|RXN-11475|RXN-11476|RXN-11477|RXN-11478|RXN-11479|RXN-11480|RXN-11481|RXN-11482|RXN-11483	BIOTIN-SYN|Super-Pathways
6-HYDROXYCINEOLE-DEGRADATION-PWY	1,8-cineole degradation	RXN-4342|C04718-C060066-AUTOTRANSFORMATION-RXN|6-ENDO-HYDROXYCINEOLE-DEHYDROGENASE-RXN|6-OXOCINEOLE-DEHYDROGENASE-RXN	TERPENOID-DEG
PWY-6840	homoglutathione biosynthesis	HOMOGLUTATHIONE-SYNTHASE-RXN|GLUTCYSLIG-RXN	Reductants
PWY-6672	cis-geranyl-CoA degradation	ACETATE--COA-LIGASE-RXN|RXN-11921|RXN-11920|RXN-11919|RXN-11918|RXN-11917|4.1.3.26-RXN|ISOHEXENYLGLUTACONYL-COA-HYDRATASE-RXN|GERANOYL-COA-CARBOXYLASE-RXN	TERPENOID-DEG
NADSYN-PWY	NAD de novo biosynthesis II (from tryptophan)	RXN-5721|QUINOPRIBOTRANS-RXN|NAD-SYNTH-GLN-RXN|NICONUCADENYLYLTRAN-RXN|RXN-8665|1.13.11.6-RXN|3-HYDROXY-KYNURENINASE-RXN|KYNURENINE-3-MONOOXYGENASE-RXN|ARYLFORMAMIDASE-RXN	NAD-SYN|Super-Pathways
PWY-7136	beta myrcene degradation	RXN-12336|RXN-12335|RXN-11968|RXN-11970	TERPENOID-DEG
PWY8J2-1	bacillithiol biosynthesis	RXN8J2-1|RXN8J2-2|RXN8J2-3	Reductants
PENTOSE-P-PWY	pentose phosphate pathway	GLU6PDEHYDROG-RXN|RXN-9952|6PGLUCONOLACT-RXN|RIB5PISOM-RXN|RIBULP3EPIM-RXN|1TRANSKETO-RXN|2TRANSKETO-RXN|TRANSALDOL-RXN	Pentose-Phosphate-Cycle|Super-Pathways
PWY-2229	superpathway of pterocarpan biosynthesis (via formononetin)	RXN-16377|RXN-16376|RXN-4002|RXN-4561|RXN-2054|RXN-13700|RXN-3762|RXN-3768|RXN-3766|RXN-3765|RXN-3763|RXN-3602|RXN-3601|RXN-3562|ISOFLAVONE-2-HYDROXYLASE-RXN|RXN-3284|RXN-3625|RXN-3624|RXN-3542	ISOFLAVONOID-SYN|Super-Pathways
PWY-5319	coumarin metabolism (to melilotic acid)	DIHYDROCOUMARIN-LIPASE-RXN|RXN-8250	COUMARIN-SYN|PHENYLPROPANOID-DERIVATIVE-DEG
PWY-5199	factor 420 polyglutamylation	RXN-8081|RXN-8080	Factor-420-Biosynthesis
PWY-5053	superpathway of gibberellin GA12 biosynthesis	1.14.13.79-RXN|RXN1F-160|RXN1F-161|1.14.13.78-RXN|RXN-5242|RXN-7580|4.2.3.19-RXN|5.5.1.13-RXN	GIBBERELLIN-SYN|Super-Pathways
PWY-5347	superpathway of L-methionine biosynthesis (transsulfuration)	CYSTATHIONINE-BETA-LYASE-RXN|HOMOCYSMETB12-RXN|O-SUCCHOMOSERLYASE-RXN|HOMOCYSMET-RXN|HOMSUCTRAN-RXN|HOMOSERDEHYDROG-RXN|ASPARTATE-SEMIALDEHYDE-DEHYDROGENASE-RXN|ASPARTATEKIN-RXN|ASPAMINOTRANS-RXN	Methionine-De-novo-Biosynthesis|Super-Pathways
PWY-6670	citronellol degradation	RXN-11915|RXN-11914|RXN-11913|RXN-11912	TERPENOID-DEG
PWY-5198	factor 420 biosynthesis II (mycobacteria)	RXN-20703|RXN-19230|RXN-19229|1.5.99.9-RXN|RXN-8078|RXN-8077	Factor-420-Biosynthesis
PWY-116	coniferin metabolism	CONIFERIN-BETA-GLUCOSIDASE-RXN|2.4.1.111-RXN	LIGNIN-SYN|PHENYLPROPANOID-DERIVATIVE-DEG
PWY-5918	superpathway of heme b biosynthesis from glutamate	RXN0-1461|PROTOHEMEFERROCHELAT-RXN|PROTOPORGENOXI-RXN|UROGENDECARBOX-RXN|GLURS-RXN|GLUTRNAREDUCT-RXN|GSAAMINOTRANS-RXN|PORPHOBILSYNTH-RXN|OHMETHYLBILANESYN-RXN|UROGENIIISYN-RXN	Heme-b-Biosynthesis|Super-Pathways
PWY-5823	superpathway of CDP-glucose-derived O-antigen building blocks biosynthesis	RXN-9160|RXN-9159|RXN-9188|RXN-9161|RXN-9158|1.17.1.1-RXN|2.7.7.33-RXN|CDP-GLUCOSE-46-DEHYDRATASE-RXN	CDP-Sugar-Biosynthesis|Super-Pathways
PWY-8113	3PG-factor 420 biosynthesis	RXN-21090|RXN-21091|RXN-19230|RXN-19229|1.5.99.9-RXN	Factor-420-Biosynthesis
PWY-6165	chorismate biosynthesis II (archaea)	3-DEHYDROQUINATE-DEHYDRATASE-RXN|SHIKIMATE-5-DEHYDROGENASE-RXN|SHIKIMATE-KINASE-RXN|2.5.1.19-RXN|CHORISMATE-SYNTHASE-RXN|ASPARTATEKIN-RXN|ASPARTATE-SEMIALDEHYDE-DEHYDROGENASE-RXN|RXN-8075|RXN-10054|RXN-10053|RXN-10031|RXN-10032	Chorismate-Biosynthesis|Super-Pathways
PWY-6471	peptidoglycan biosynthesis IV (Enterococcus faecium)	TRANS-RXN-486|RXN-22557|RXN-20088|RXN-11351|RXN-11350|RXN-8976|RXN-8975|RXN-11338|RXN-11342|6.3.2.10-RXN|6.3.2.7-RXN|DALADALALIG-RXN|GLUTRACE-RXN|UDP-NACMURALA-GLU-LIG-RXN|UDP-NACMUR-ALA-LIG-RXN|UDPNACETYLMURAMATEDEHYDROG-RXN|UDPNACETYLGLUCOSAMENOLPYRTRANS-RXN	Antibiotic-Resistance|Peptidoglycan-Biosynthesis|Super-Pathways
PWY-6678	geraniol and nerol degradation	RXN-11972|RXN-11970|RXN-9193|RXN-11969|RXN-11971|RXN-11968	TERPENOID-DEG
PWY-8112	factor 420 biosynthesis I (archaea)	RXN-21088|RXN-21089|RXN-19230|RXN-19229|1.5.99.9-RXN	Factor-420-Biosynthesis
PWY-6604	superpathway of Clostridium acetobutylicum acidogenic and solventogenic fermentation	RXN-16834|PYRUFLAVREDUCT-RXN|RXN-11667|RXN-11662|BUTYRATE-KINASE-RXN|PHOSPHATE-BUTYRYLTRANSFERASE-RXN|ACETYL-COA-ACETYLTRANSFER-RXN	Pyruvate-Degradation|Super-Pathways
PWY-6901	superpathway of glucose and xylose degradation	2TRANSKETO-RXN|DLACTDEHYDROGNAD-RXN|L-LACTATE-DEHYDROGENASE-RXN|PEPDEPHOS-RXN|2PGADEHYDRAT-RXN|3PGAREARR-RXN|PHOSGLYPHOS-RXN|GAPOXNPHOSPHN-RXN|GLU6PDEHYDROG-RXN|RXN-9952|6PGLUCONOLACT-RXN|RIB5PISOM-RXN|RIBULP3EPIM-RXN|1TRANSKETO-RXN|TRANSALDOL-RXN|XYLISOM-RXN|XYLULOKIN-RXN	Sugars-And-Polysaccharides-Degradation|Super-Pathways
PWY-8003	trans-caffeate degradation (aerobic)	RXN-1126|RXN-19743|RXN-19744|RXN-19745	PHENYLPROPANOID-DERIVATIVE-DEG
PWY-6947	superpathway of cholesterol degradation II (cholesterol dehydrogenase)	RXN-17650|RXN-17648|RXN-17645|RXN-17647|RXN-17646|RXN-12848|RXN-12849|RXN-12850|RXN-12745|RXN-12744|RXN-12743|RXN-12710|RXN-12709|RXN-12708|RXN-12707|RXN-12706|RXN-12705|RXN-12704|RXN-12703|RXN-12702|RXN-12694|RXN-12693|RXN-19805|RXN-19804|RXN-19803|RXN-19802|RXN-19801|RXN-19800|RXN-19799|RXN-19798|RXN-19797|RXN-19796|RXN-12751|RXN-12750|RXN-12749|RXN-12748|RXN-12747|RXN-12746|RXN-12736|RXN-12734|RXN-12735|RXN-12718|1.13.11.25-RXN|RXN-12717|RXN-12715|RXN-12714|RXN-12691	Cholesterol-Degradation|Super-Pathways
PWY-7652	echinocandin B degradation	RXN-16525|RXN-16524|RXN-16523	ANTIBIOTIC-DEGRADATION
PWY-7110	superpathway of megalomicin A biosynthesis	DTDPGLUCDEHYDRAT-RXN|DTDPGLUCOSEPP-RXN|RXN-12769|RXN-12768|RXN-12767|2.6.1.33-RXN|RXN-12404|RXN-12942|RXN-12941|RXN-12940|RXN-12935|ERYTHRONOLIDE-SYNTHASE-RXN|RXN-12808|RXN-12933|RXN-12918|RXN-15233|RXN-12943|RXN-13667|RXN-13660|RXN-13659|RXN-13661|RXN-12925	Macrolides-Biosynthesis|Super-Pathways
PWY-8156	omphalotin biosynthesis	RXN-21501|RXN-21502	ANTIBIOTIC-DEGRADATION
PWY-7237	myo-, chiro- and scyllo-inositol degradation	MYO-INOSITOL-2-DEHYDROGENASE-RXN|RXN-14178|RXN-14148|RXN-13779|RXN-14150|RXN-14149|MYO-INOSOSE-2-DEHYDRATASE-RXN|RXN-2902|4.1.2.29-RXN|5-DEHYDRO-2-DEOXYGLUCONOKINASE-RXN	SUGAR-ALCOHOLS-DEG|Super-Pathways
PWY-7808	tetracycline resistance	RXN-17970|RXN-17967|RXN-17968	ANTIBIOTIC-DEGRADATION|Antibiotic-Resistance
PWY-7384	anaerobic energy metabolism (invertebrates, mitochondrial)	SUCCCOASYN-RXN|RXN-8807|PYRUVDEH-RXN|1.1.1.39-RXN|PROPIONYL-COA-CARBOXY-RXN|METHYLMALONYL-COA-EPIM-RXN|METHYLMALONYL-COA-MUT-RXN|RXN0-268|RXN-14963|FUMHYDR-RXN	Fermentation-to-Acids|Super-Pathways
PWY-7113	furcatin degradation	RXN-13672	PHENYLPROPANOID-DERIVATIVE-DEG
PWY-7596	superpathway of stearidonate biosynthesis (cyanobacteria)	RXN-16067|RXN-16024|RXN-16023|RXN-16068|RXN-16069|RXN-16070	PUFA-Biosynthesis|Super-Pathways
PWY-6343	ferulate degradation	4.2.1.101-RXN|4.1.2.41-RXN|6.2.1.34-RXN	PHENYLPROPANOID-DERIVATIVE-DEG
PWY-8227	superpathway of enterobacterial common antigen biosynthesis	RXN-22149|TRANS-RXN0-279|GLCNACPTRANS-RXN|FUC4NACTRANS-RXN|UDPMANACATRANS-RXN|UDPGLCNACEPIM-RXN|UDPMANNACADEHYDROG-RXN|DTDPGLUCDEHYDRAT-RXN|DTDPGLUCOSEPP-RXN|RFFTRANS-RXN|TDPFUCACTRANS-RXN	Polysaccharides-Biosynthesis|Super-Pathways
OCTOPINEDEG-PWY	octopine degradation	D-OCTOPINE-DEHYDROGENASE-RXN	N-CONTAINING-SECONDARY-CMPD-DEG
PWY-7214	baicalein degradation (hydrogen peroxide detoxification)	RXN-14240|RXN-11760	PHENYLPROPANOID-DERIVATIVE-DEG|REACTIVE-OXYGEN-SPECIES-DEGRADATION
NOPALINEDEG-PWY	nopaline degradation	D-NOPALINE-DEHYDROGENASE-RXN	N-CONTAINING-SECONDARY-CMPD-DEG
PWY66-409	superpathway of purine nucleotide salvage	ADENOSINE-KINASE-RXN|ADENPRIBOSYLTRAN-RXN|ADENPHOSPHOR-RXN|RXN0-5199|GUANPRIBOSYLTRAN-RXN|DADPKIN-RXN|ADPREDUCT-RXN|ADENYL-KIN-RXN|AMPSYN-RXN|ADENYLOSUCCINATE-SYNTHASE-RXN|GDPKIN-RXN|GUANYL-KIN-RXN|GMP-SYN-GLUT-RXN|IMP-DEHYDROG-RXN|HYPOXANPRIBOSYLTRAN-RXN|ADENODEAMIN-RXN|INOPHOSPHOR-RXN	Purine-Nucleotides-Salvage|Super-Pathways
PWY-31	canavanine degradation	RXN-35|RXN-34	N-CONTAINING-SECONDARY-CMPD-DEG
COA-PWY-1	superpathway of coenzyme A biosynthesis III (mammals)	PANTOTHENATE-KIN-RXN|RXN66-555|P-PANTOCYSDECARB-RXN|DEPHOSPHOCOAKIN-RXN|PANTEPADENYLYLTRAN-RXN	CoA-Biosynthesis|Super-Pathways
PWY-6848	rutin degradation	RXN-12531|QUERCETIN-23-DIOXYGENASE-RXN|RXN-12530	FLAVONOID-DEG
GLUDEG-II-PWY	L-glutamate degradation VII (to butanoate)	HYDROG-RXN|RXN-16834|PYRUFLAVREDUCT-RXN|METHYLASPARTATE-MUTASE-RXN|METHYLASPARTATE-AMMONIA-LYASE-RXN|S-2-METHYLMALATE-DEHYDRATASE-RXN|CITRAMALATE-LYASE-RXN|RXN-11667|RXN-11662|BUTYRATE-KINASE-RXN|PHOSPHATE-BUTYRYLTRANSFERASE-RXN|ACETYL-COA-ACETYLTRANSFER-RXN	Acetyl-CoA-Butyrate|GLUTAMATE-DEG|Super-Pathways
PWY-7134	rutin degradation (plants)	RXN-13789|RXN-13788|RXN-12530	FLAVONOID-DEG
ORNDEG-PWY	superpathway of ornithine degradation	RXN-6423|ORNDECARBOX-RXN|RXN0-3901|RXN0-3921|RXN0-3922|RXN0-3942|PUTTRANSAM-RXN|AMINOBUTDEHYDROG-RXN	AMINE-DEG|Super-Pathways
PWY-7133	quercetin glucoside degradation (Allium)	RXN-13785|RXN-13784	FLAVONOID-DEG
PHOSLIPSYN2-PWY	superpathway of phospholipid biosynthesis II (plants)	PHOSPHASERSYN-RXN|RXN-1382|2.7.8.11-RXN|PGPPHOSPHA-RXN|PHOSPHAGLYPSYN-RXN|RXN-10462|1-ACYLGLYCEROL-3-P-ACYLTRANSFER-RXN|GLYC3PDEHYDROGBIOSYN-RXN|CDPDIGLYSYN-RXN|RXN-5641|ETHANOLAMINEPHOSPHOTRANSFERASE-RXN|2.7.7.14-RXN|ETHANOLAMINE-KINASE-RXN|PHOSPHASERDECARB-RXN|RXN-5781|2.7.7.15-RXN|CHOLINE-KINASE-RXN|RXN-5642|RXN-5643|2.1.1.103-RXN|RXN4FS-2|RXN4FS-1|2.1.1.71-RXN|2.7.7.57-RXN|RXN4FS-4|RXN4FS-3|RXN-1381|RXN-1623	Phospholipid-Biosynthesis|Super-Pathways
PWY-6996	daidzin and daidzein degradation	RXN-22410|RXN-11640|RXN-3591|RXN-13102|RXN-13101	FLAVONOID-DEG
PWY-3097	superpathway of isoflavonoids (via naringenin)	RXN-7227|RXN-7226|RXN-7225|RXN-7224|RXN-7781|RXN-7780|RXN-7779|RXN-7143|RXN-7142|RXN-7141|RXN-7750|RXN-7650|RXN-7686|RXN-5502|RXN-5501|RXN-3761|RXN-3645|RXN-3642|RXN-3303|RXN-1541	ISOFLAVONOID-SYN|Super-Pathways
PWY-7445	luteolin triglucuronide degradation	RXN-15291|RXN-15290|RXN-15289|RXN-15288	FLAVONOID-DEG
PWY-5088	L-glutamate degradation VIII (to propanoate)	MALATE-DEH-RXN|2.1.3.1-RXN|METHYLMALONYL-COA-MUT-RXN|METHYLMALONYL-COA-EPIM-RXN|RXN0-268|R601-RXN|FUMHYDR-RXN|METHYLASPARTATE-MUTASE-RXN|METHYLASPARTATE-AMMONIA-LYASE-RXN|S-2-METHYLMALATE-DEHYDRATASE-RXN|CITRAMALATE-LYASE-RXN	Fermentation-to-propanoate|GLUTAMATE-DEG|Super-Pathways
PWY-7635	kievitone detoxification	KIEVITONE-HYDRATASE-RXN	PHYTOALEXIN-DEG
PWY-5537	pyruvate fermentation to acetate V	PYRUVDEH-RXN|SUCCCOASYN-RXN|RXN-8807	Pyruvate-Acetate-Fermentation|Super-Pathways
PWY-6667	resveratrol degradation	RXN-11899	PHENYLPROPANOID-DERIVATIVE-DEG
PWY-5845	superpathway of menaquinol-9 biosynthesis	RXN-9204|TRANS-OCTAPRENYLTRANSTRANSFERASE-RXN|RXN-9205|RXN-9311|NAPHTHOATE-SYN-RXN|RXN-9310|2.5.1.64-RXN|ISOCHORSYN-RXN|O-SUCCINYLBENZOATE-COA-SYN-RXN|O-SUCCINYLBENZOATE-COA-LIG-RXN	Menaquinone-Biosynthesis|Super-Pathways
PWY-8002	4-coumarate degradation (aerobic)	4-HYDROXYBENZOATE-3-MONOOXYGENASE-RXN|RXN-13394|RXN-13392|RXN-11244|4-COUMARATE--COA-LIGASE-RXN	PHENYLPROPANOID-DERIVATIVE-DEG
PWY-7993	beta-dihydromenaquinone-9 biosynthesis	RXN-11158|RXN-16868	Quinone-Biosynthesis
PWY-5961	superpathway of aflatoxin biosynthesis	RXN-9503|RXN-9502|RXN-9501|RXN-9500|RXN-9499|RXN-9498|RXN-9497|2.1.1.110-RXN|RXN-21582|RXN-21581|RXN-21578|RXN-21576|RXN-21577|RXN-21575|RXN-21574|2.1.1.109-RXN|RXN-9495|RXN-9491|RXN-9490|RXN-9493|RXN-9492|RXN-9489|RXN-9494|RXN-9488|RXN-9487|RXN-9486|RXN-11624|RXN-9485|RXN-9484|RXN-9483|RXN-9482|RXN-9481|RXN-9480|RXN-9479	SECONDARY-METABOLITE-BIOSYNTHESIS|Super-Pathways
PWY-6196	D-serine degradation	RXN-15127|RXN-15124|RXN-15581	D-Amino-Acid-Degradation|Super-Pathways
PWY-7046	4-coumarate degradation (anaerobic)	OHBENZCOARED-RXN|4-HYDROXYBENZOATE--COA-LIGASE-RXN|RXN-13394|RXN-13392|RXN-11244|4-COUMARATE--COA-LIGASE-RXN	PHENYLPROPANOID-DERIVATIVE-DEG
PWY-7864	8-methylmenaquinone biosynthesis	RXN-18515	Quinone-Biosynthesis
PWY-6353	purine nucleotides degradation II (aerobic)	RXN0-901|XANTHOSINEPHOSPHORY-RXN|XMPXAN-RXN|IMP-DEHYDROG-RXN|RXN0-5199|RXN-7609|GUANINE-DEAMINASE-RXN|AMP-DEPHOSPHORYLATION-RXN|RXN-7682|ADENODEAMIN-RXN|INOPHOSPHOR-RXN	Purine-Degradation|Super-Pathways
PWY-6516	superpathway of microbial D-galacturonate and D-glucuronate degradation	RXN-16475|KDPGALDOL-RXN|DEOXYGLUCONOKIN-RXN|1.1.1.127-RXN|5.3.1.17-RXN|GKI-RXN|GALACTARDEHYDRA-RXN|TSA-REDUCT-RXN|KDGALDOL-RXN|GLUCARDEHYDRA-RXN|25-DIOXOVALERATE-DEHYDROGENASE-RXN|4.2.1.41-RXN|RXN-15907|RXN-15905|RXN-11407|RXN-14753|RXN-11151|RXN-11382|RXN-11381|RXN-11380|RXN-15902|RXN-15901|URONATE-DEHYDROGENASE-RXN|GALACTUROISOM-RXN|ALTRO-OXIDOREDUCT-RXN|ALTRODEHYDRAT-RXN	Sugar-Derivatives|Super-Pathways
P581-PWY	thiocyanate degradation I	RXN-21312	Thiocyanate-Degradation
PWY-7781	omega-sulfo-II-dihydromenaquinone-9 biosynthesis	RXN-16853|RXN-16854	Quinone-Biosynthesis
PWY-6628	superpathway of L-phenylalanine biosynthesis	RXN-10814|CHORISMATEMUT-RXN|PREPHENATEDEHYDRAT-RXN|3-DEHYDROQUINATE-DEHYDRATASE-RXN|SHIKIMATE-5-DEHYDROGENASE-RXN|SHIKIMATE-KINASE-RXN|2.5.1.19-RXN|CHORISMATE-SYNTHASE-RXN|DAHPSYN-RXN|3-DEHYDROQUINATE-SYNTHASE-RXN	PHENYLALANINE-SYN|Super-Pathways
PWY-7156	superpathway of ergosterol biosynthesis II	CYCLOARTENOL-SYNTHASE-RXN|RXN-20446|RXN-20445|RXN-20414|RXN-20412|RXN-20411|RXN-13884|RXN-13882|RXN-13883|RXN-13881|RXN-13879|2.1.1.142-RXN|RXN-15878|IPPISOM-RXN|2.7.7.60-RXN|2.7.1.148-RXN|ISPH2-RXN|RXN0-884|RXN0-302|DXPREDISOM-RXN|DXS-RXN|FPPSYN-RXN|GPPSYN-RXN|RXN66-281|RXN-12263|SQUALENE-MONOOXYGENASE-RXN	Ergosterol-Biosynthesis|Super-Pathways
PWY-6993	nicotine degradation II (pyrrolidine pathway)	RXN-13089|RXN-13088|SUCCSEMIALDDEHYDROG-RXN|MALEATE-ISOMERASE-RXN|RXN-646|RXN-11318|1.13.11.9-RXN|RXN-13076|RXN-13077|RXN-13082|RXN-13081	Nicotine-Degradation
PWY-8364	7,8-dimethylmenaquinone biosynthesis	RXN-23118|RXN-23117|RXN-23116|RXN-23115|RXN-18515	Quinone-Biosynthesis
PWY-7270	L-methionine salvage cycle II (plants)	4.4.1.14-RXN|RXN-13072|RXN-15650|R147-RXN|R83-RXN|R82-RXN|R145-RXN|5.3.1.23-RXN|5-METHYLTHIORIBOSE-KINASE-RXN|METHYLTHIOADENOSINE-NUCLEOSIDASE-RXN|S-ADENMETSYN-RXN	Methionine-Salvage|Super-Pathways
PWY-7393	beta-carotene biosynthesis (engineered)	RXN-12412|RXNARA-8002|RXN1F-150|RXN1F-151	C40-Carotenoids-Biosynthesis|Super-Pathways
P181-PWY	nicotine degradation I (pyridine pathway)	RXN-16528|RXN-16527|RXN-16526|RXN-13072|RXN-13071|RXN-13070|RXN-13069|RXN-13068|GABATRANSAM-RXN|RXN-13067|SUCCSEMIALDDEHYDROG-RXN|RXN-13065|1.14.13.10-RXN|R181-RXN|R162-RXN|R161-RXN|NICOTINE-DEHYDROGENASE-RXN	Nicotine-Degradation
NADPHOS-DEPHOS-PWY	NAD phosphorylation and dephosphorylation	RXN-5822|TRANS-RXN0-277|NAD-KIN-RXN	NAD-Metabolism
PWY-7622	UDP-alpha-D-galactofuranose biosynthesis	GALPMUT-RXN|UDPGLUCEPIM-RXN	Super-Pathways|UDP-Sugar-Biosynthesis
PWY-8369	superpathway of novobiocin biosynthesis	RXN-14547|RXN-14543|RXN-14544|RXN-14545|RXN-14546|RXN-14548|RXN-14665|RXN-14664|RXN-14663|RXN-14666|DTDPGLUCDEHYDRAT-RXN|DTDPGLUCOSEPP-RXN|RXN-14668|RXN-14667|DTDPDEHYDRHAMEPIM-RXN|RXN-14670|RXN-14671|RXN-14631|PREPHENATEDEHYDROG-RXN	Antibiotic-Biosynthesis|Super-Pathways
PWY-7128	nicotine degradation III (VPP pathway)	MALEATE-ISOMERASE-RXN|RXN-646|RXN-11318|1.13.11.9-RXN|RXN-16530|RXN-16529|RXN-16527|RXN-16526|RXN-13081|NICOTINE-DEHYDROGENASE-RXN	Nicotine-Degradation
PWY-8148	NADP biosynthesis	NAD-KIN-RXN	NAD-Metabolism
MALATE-ASPARTATE-SHUTTLE-PWY	malate/L-aspartate shuttle pathway	MALATE-DEH-RXN|ASPAMINOTRANS-RXN	OTHER-ENERGY
PWY18C3-12	superpathway of acylsucrose biosynthesis (cultivated tomato)	RXN18C3-41|RXN18C3-40|RXN18C3-37|RXN18C3-36|RXN18C3-49|RXN18C3-48|RXN18C3-47|RXN18C3-39|RXN18C3-38|RXN18C3-35|RXN18C3-34|RXN18C3-31|RXN18C3-33|RXN18C3-32|RXN18C3-30|RXN18C3-29|RXN18C3-28|RXN18C3-27|RXN18C3-26|RXN18C3-25|RXN18C3-24	ACYLSUGAR-BIOSYNTHESIS|Super-Pathways
PWY-6118	glycerol-3-phosphate shuttle	RXN-15745|1.1.1.8-RXN	OTHER-ENERGY
PWY-5083	NAD(P)/NADPH interconversion	RXN-5822|RXN-7703|NADH-KINASE-RXN|NADH-DEHYDROG-A-RXN|NAD-KIN-RXN|PYRNUTRANSHYDROGEN-RXN	Interconversion|NAD-Metabolism
PWY-5302	sulfur disproportionation II (aerobic)	1.13.11.55-RXN	OTHER-ENERGY|Sulfur-Disproportionation
