ModelSEED ID	External ID	External Name
RIB5PISOM-RXN	Autotrophic-CO2-Fixation	Autotrophic CO<sub>2</sub> Fixation
RIB5PISOM-RXN	C1-COMPOUNDS	C1 Compound Utilization and Assimilation
RIB5PISOM-RXN	CALVIN-PWY	Calvin-Benson-Bassham cycle
RIB5PISOM-RXN	CARBO-BIOSYNTHESIS	Sugar Biosynthesis
RIB5PISOM-RXN	CARBOXYLATES-DEG	Carboxylate Degradation
RIB5PISOM-RXN	CO2-Fixation	CO<sub>2</sub> Fixation
RIB5PISOM-RXN	Carbohydrates-Biosynthesis	Carbohydrate Biosynthesis
RIB5PISOM-RXN	Carbohydrates-Degradation	Carbohydrate Degradation
RIB5PISOM-RXN	Degradation	Degradation/Utilization/Assimilation
RIB5PISOM-RXN	Energy-Metabolism	Generation of Precursor Metabolite and Energy
RIB5PISOM-RXN	Ethylene-Biosynthesis	Ethylene Biosynthesis
RIB5PISOM-RXN	Fermentation	
RIB5PISOM-RXN	Fermentation-to-Acids	Fermentation to Short-Chain Fatty Acids
RIB5PISOM-RXN	Fermentation-to-Lactate	Fermentation to Lactate
RIB5PISOM-RXN	Formaldehyde-Assimilation	Formaldehyde Assimilation
RIB5PISOM-RXN	HORMONE-SYN	Hormone Biosynthesis
RIB5PISOM-RXN	NONOXIPENT-PWY	pentose phosphate pathway (non-oxidative branch)
RIB5PISOM-RXN	P124-PWY	Bifidobacterium shunt
RIB5PISOM-RXN	P185-PWY	formaldehyde assimilation III (dihydroxyacetone cycle)
RIB5PISOM-RXN	PENTOSE-P-PWY	pentose phosphate pathway
RIB5PISOM-RXN	PHOTOALL-PWY	oxygenic photosynthesis
RIB5PISOM-RXN	PWY-1861	formaldehyde assimilation II (assimilatory RuMP Cycle)
RIB5PISOM-RXN	PWY-5723	Rubisco shunt
RIB5PISOM-RXN	PWY-6886	1-butanol autotrophic biosynthesis (engineered)
RIB5PISOM-RXN	PWY-6901	superpathway of glucose and xylose degradation
RIB5PISOM-RXN	PWY-7124	ethylene biosynthesis V (engineered)
RIB5PISOM-RXN	PWY-7218	photosynthetic 3-hydroxybutanoate biosynthesis (engineered)
RIB5PISOM-RXN	Pentose-Phosphate-Cycle	Pentose Phosphate Pathways
RIB5PISOM-RXN	Photosynthesis	
RIB5PISOM-RXN	Plant-Hormone-Biosynthesis	Plant Hormone Biosynthesis
RIB5PISOM-RXN	Storage-Compounds-Biosynthesis	Storage Compound Biosynthesis
RIB5PISOM-RXN	Sugars-And-Polysaccharides-Degradation	Sugar Degradation
RIBITOL-2-DEHYDROGENASE-RXN	Carbohydrates-Degradation	Carbohydrate Degradation
RIBITOL-2-DEHYDROGENASE-RXN	Degradation	Degradation/Utilization/Assimilation
RIBITOL-2-DEHYDROGENASE-RXN	PWY-5257	superpathway of pentose and pentitol degradation
RIBITOL-2-DEHYDROGENASE-RXN	RIBITOLUTIL-PWY	ribitol degradation
RIBITOL-2-DEHYDROGENASE-RXN	SECONDARY-METABOLITE-DEGRADATION	Secondary Metabolite Degradation
RIBITOL-2-DEHYDROGENASE-RXN	SUGAR-ALCOHOLS-DEG	Sugar Alcohol Degradation
RIBITOL-2-DEHYDROGENASE-RXN	Sugar-Derivatives	Sugar Derivative Degradation
RIBITOL-2-DEHYDROGENASE-RXN	Sugars-And-Polysaccharides-Degradation	Sugar Degradation
RIBITOL-5-PHOSPHATE-2-DEHYDROGENASE-RXN	Cell-Structure-Biosynthesis	Cell Structure Biosynthesis
RIBITOL-5-PHOSPHATE-2-DEHYDROGENASE-RXN	Cell-Wall-Biosynthesis	Cell Wall Biosynthesis
RIBITOL-5-PHOSPHATE-2-DEHYDROGENASE-RXN	PWY-7815	poly(ribitol phosphate) wall teichoic acid biosynthesis I (<i>B. subtilis</i>)
RIBITOL-5-PHOSPHATE-2-DEHYDROGENASE-RXN	PWY-7816	poly(ribitol phosphate) wall teichoic acid biosynthesis II (<i>S. aureus</i>)
RIBITOL-5-PHOSPHATE-2-DEHYDROGENASE-RXN	PWY-7818	type IV lipoteichoic acid biosynthesis (<i>S. pneumoniae</i>)
RIBITOL-5-PHOSPHATE-2-DEHYDROGENASE-RXN	Teichoic-Acids-Biosynthesis	Teichoic Acid Biosynthesis
RIBOFLAVIN-SYN-RXN	Cofactor-Biosynthesis	Cofactor, Prosthetic Group, Electron Carrier, and Vitamin Biosynthesis
RIBOFLAVIN-SYN-RXN	Flavin-Biosynthesis	Flavin Biosynthesis
RIBOFLAVIN-SYN-RXN	PWY-6167	flavin biosynthesis II (archaea)
RIBOFLAVIN-SYN-RXN	PWY-6168	flavin biosynthesis III (fungi)
RIBOFLAVIN-SYN-RXN	RIBOSYN2-PWY	flavin biosynthesis I (bacteria and plants)
RIBOFLAVIN-SYN-RXN	Vitamin-Biosynthesis	Vitamin Biosynthesis
RIBOFLAVINKIN-RXN	Adenosylcobamide-Biosynthesis	Adenosylcobamide Biosynthesis
RIBOFLAVINKIN-RXN	Antibiotic-Biosynthesis	Antibiotic Biosynthesis
RIBOFLAVINKIN-RXN	Cobalamin-Biosynthesis	Cobamide Biosynthesis
RIBOFLAVINKIN-RXN	Cobamide-De-Novo-Biosynthesis	Cobamide <i>de novo</i> Biosynthesis
RIBOFLAVINKIN-RXN	Cofactor-Biosynthesis	Cofactor, Prosthetic Group, Electron Carrier, and Vitamin Biosynthesis
RIBOFLAVINKIN-RXN	DMB-Biosynthesis	5,6-Dimethylbenzimidazole Biosynthesis
RIBOFLAVINKIN-RXN	De-Novo-Adenosylcobalamin-Biosynthesis	Adenosylcobalamin <i>de novo</i> Biosynthesis
RIBOFLAVINKIN-RXN	Flavin-Biosynthesis	Flavin Biosynthesis
RIBOFLAVINKIN-RXN	P381-PWY	adenosylcobalamin biosynthesis II (aerobic)
RIBOFLAVINKIN-RXN	PWY-5507	adenosylcobalamin biosynthesis I (anaerobic)
RIBOFLAVINKIN-RXN	PWY-5523	5,6-dimethylbenzimidazole biosynthesis I (aerobic)
RIBOFLAVINKIN-RXN	PWY-6168	flavin biosynthesis III (fungi)
RIBOFLAVINKIN-RXN	PWY-7863	roseoflavin biosynthesis
RIBOFLAVINKIN-RXN	PWY66-366	flavin biosynthesis IV (mammalian)
RIBOFLAVINKIN-RXN	RIBOSYN2-PWY	flavin biosynthesis I (bacteria and plants)
RIBOFLAVINKIN-RXN	SECONDARY-METABOLITE-BIOSYNTHESIS	Secondary Metabolite Biosynthesis
RIBOFLAVINKIN-RXN	Vitamin-Biosynthesis	Vitamin Biosynthesis
RIBOFLAVINSYNDEAM-RXN	Cofactor-Biosynthesis	Cofactor, Prosthetic Group, Electron Carrier, and Vitamin Biosynthesis
RIBOFLAVINSYNDEAM-RXN	Flavin-Biosynthesis	Flavin Biosynthesis
RIBOFLAVINSYNDEAM-RXN	PWY-7991	toxoflavin biosynthesis
RIBOFLAVINSYNDEAM-RXN	RIBOSYN2-PWY	flavin biosynthesis I (bacteria and plants)
RIBOFLAVINSYNDEAM-RXN	SECONDARY-METABOLITE-BIOSYNTHESIS	Secondary Metabolite Biosynthesis
RIBOFLAVINSYNDEAM-RXN	Vitamin-Biosynthesis	Vitamin Biosynthesis
RIBOFLAVINSYNREDUC-RXN	Cofactor-Biosynthesis	Cofactor, Prosthetic Group, Electron Carrier, and Vitamin Biosynthesis
RIBOFLAVINSYNREDUC-RXN	Flavin-Biosynthesis	Flavin Biosynthesis
RIBOFLAVINSYNREDUC-RXN	PWY-7991	toxoflavin biosynthesis
RIBOFLAVINSYNREDUC-RXN	RIBOSYN2-PWY	flavin biosynthesis I (bacteria and plants)
RIBOFLAVINSYNREDUC-RXN	SECONDARY-METABOLITE-BIOSYNTHESIS	Secondary Metabolite Biosynthesis
RIBOFLAVINSYNREDUC-RXN	Vitamin-Biosynthesis	Vitamin Biosynthesis
RIBOKIN-RXN	Carbohydrates-Degradation	Carbohydrate Degradation
RIBOKIN-RXN	Degradation	Degradation/Utilization/Assimilation
RIBOKIN-RXN	RIBOKIN-PWY	ribose phosphorylation
RIBOKIN-RXN	Sugars-And-Polysaccharides-Degradation	Sugar Degradation
RIBONUCLEOSIDE-DIP-REDUCTII-RXN	Deoxyribonucleotide-Biosynthesis	2'-Deoxyribonucleotide Biosynthesis
RIBONUCLEOSIDE-DIP-REDUCTII-RXN	Nucleotide-Biosynthesis	Nucleoside and Nucleotide Biosynthesis
RIBONUCLEOSIDE-DIP-REDUCTII-RXN	PWY0-166	superpathway of pyrimidine deoxyribonucleotides <i>de novo</i> biosynthesis (E. coli)
RIBONUCLEOSIDE-DIP-REDUCTII-RXN	PYR-NUC-SYN	Pyrimidine Nucleotide Biosynthesis
RIBONUCLEOSIDE-DIP-REDUCTII-RXN	Pyrimid-Deoxyribonucleot-De-Novo-Biosyn	Pyrimidine Deoxyribonucleotide <i>De Novo</i> Biosynthesis
RIBONUCLEOSIDE-DIP-REDUCTII-RXN	Pyrimidine-De-Novo-Biosyn	Pyrimidine Nucleotide <i>De Novo</i> Biosynthesis
RIBOPHOSPHAT-RXN	Cofactor-Biosynthesis	Cofactor, Prosthetic Group, Electron Carrier, and Vitamin Biosynthesis
RIBOPHOSPHAT-RXN	Flavin-Biosynthesis	Flavin Biosynthesis
RIBOPHOSPHAT-RXN	PWY-6167	flavin biosynthesis II (archaea)
RIBOPHOSPHAT-RXN	PWY-6168	flavin biosynthesis III (fungi)
RIBOPHOSPHAT-RXN	PWY-7991	toxoflavin biosynthesis
RIBOPHOSPHAT-RXN	RIBOSYN2-PWY	flavin biosynthesis I (bacteria and plants)
RIBOPHOSPHAT-RXN	SECONDARY-METABOLITE-BIOSYNTHESIS	Secondary Metabolite Biosynthesis
RIBOPHOSPHAT-RXN	Vitamin-Biosynthesis	Vitamin Biosynthesis
RIBOSYLHOMOCYSTEINASE-RXN	Amino-Acid-Biosynthesis	Amino Acid Biosynthesis
RIBOSYLHOMOCYSTEINASE-RXN	Autoinducer-Biosynthesis	Autoinducer Biosynthesis
RIBOSYLHOMOCYSTEINASE-RXN	CYSTEINE-SYN	L-cysteine Biosynthesis
RIBOSYLHOMOCYSTEINASE-RXN	IND-AMINO-ACID-SYN	Proteinogenic Amino Acid Biosynthesis
RIBOSYLHOMOCYSTEINASE-RXN	METHIONINE-SYN	L-methionine Biosynthesis
RIBOSYLHOMOCYSTEINASE-RXN	Methionine-Salvage	L-methionine Salvage
RIBOSYLHOMOCYSTEINASE-RXN	PWY-6151	<i>S</i>-adenosyl-L-methionine cycle I
RIBOSYLHOMOCYSTEINASE-RXN	PWY-6153	autoinducer AI-2 biosynthesis I
RIBOSYLHOMOCYSTEINASE-RXN	PWY-6154	autoinducer AI-2 biosynthesis II (<i>Vibrio</i>)
RIBOSYLHOMOCYSTEINASE-RXN	PWY-I9	L-cysteine biosynthesis VI (from L-methionine)
RIBOSYLHOMOCYSTEINASE-RXN	S-adenosyl-L-methionine-cycle	<i>S</i>-adenosyl-L-methionine cycle
RIBOSYLHOMOCYSTEINASE-RXN	SECONDARY-METABOLITE-BIOSYNTHESIS	Secondary Metabolite Biosynthesis
RIBOSYLNICOTINAMIDE-KINASE-RXN	Cofactor-Biosynthesis	Cofactor, Prosthetic Group, Electron Carrier, and Vitamin Biosynthesis
RIBOSYLNICOTINAMIDE-KINASE-RXN	NAD-Metabolism	NAD Metabolism
RIBOSYLNICOTINAMIDE-KINASE-RXN	NAD-SYN	NAD Biosynthesis
RIBOSYLNICOTINAMIDE-KINASE-RXN	PWY-3502	superpathway of NAD biosynthesis in eukaryotes
RIBOSYLNICOTINAMIDE-KINASE-RXN	PWY3O-4106	NAD salvage pathway IV (from nicotinamide riboside)
RIBULOSE-BISPHOSPHATE-CARBOXYLASE-RXN	Alcohol-Biosynthesis	Fermentation to Alcohols
RIBULOSE-BISPHOSPHATE-CARBOXYLASE-RXN	Autotrophic-CO2-Fixation	Autotrophic CO<sub>2</sub> Fixation
RIBULOSE-BISPHOSPHATE-CARBOXYLASE-RXN	C1-COMPOUNDS	C1 Compound Utilization and Assimilation
RIBULOSE-BISPHOSPHATE-CARBOXYLASE-RXN	CALVIN-PWY	Calvin-Benson-Bassham cycle
RIBULOSE-BISPHOSPHATE-CARBOXYLASE-RXN	CARBO-BIOSYNTHESIS	Sugar Biosynthesis
RIBULOSE-BISPHOSPHATE-CARBOXYLASE-RXN	CO2-Fixation	CO<sub>2</sub> Fixation
RIBULOSE-BISPHOSPHATE-CARBOXYLASE-RXN	Carbohydrates-Biosynthesis	Carbohydrate Biosynthesis
RIBULOSE-BISPHOSPHATE-CARBOXYLASE-RXN	Degradation	Degradation/Utilization/Assimilation
RIBULOSE-BISPHOSPHATE-CARBOXYLASE-RXN	Energy-Metabolism	Generation of Precursor Metabolite and Energy
RIBULOSE-BISPHOSPHATE-CARBOXYLASE-RXN	Ethylene-Biosynthesis	Ethylene Biosynthesis
RIBULOSE-BISPHOSPHATE-CARBOXYLASE-RXN	Fermentation	
RIBULOSE-BISPHOSPHATE-CARBOXYLASE-RXN	HORMONE-SYN	Hormone Biosynthesis
RIBULOSE-BISPHOSPHATE-CARBOXYLASE-RXN	NUCLEO-DEG	Nucleoside and Nucleotide Degradation
RIBULOSE-BISPHOSPHATE-CARBOXYLASE-RXN	PHOTOALL-PWY	oxygenic photosynthesis
RIBULOSE-BISPHOSPHATE-CARBOXYLASE-RXN	PWY-5532	nucleoside and nucleotide degradation (archaea)
RIBULOSE-BISPHOSPHATE-CARBOXYLASE-RXN	PWY-5723	Rubisco shunt
RIBULOSE-BISPHOSPHATE-CARBOXYLASE-RXN	PWY-6886	1-butanol autotrophic biosynthesis (engineered)
RIBULOSE-BISPHOSPHATE-CARBOXYLASE-RXN	PWY-7124	ethylene biosynthesis V (engineered)
RIBULOSE-BISPHOSPHATE-CARBOXYLASE-RXN	PWY-7218	photosynthetic 3-hydroxybutanoate biosynthesis (engineered)
RIBULOSE-BISPHOSPHATE-CARBOXYLASE-RXN	Photosynthesis	
RIBULOSE-BISPHOSPHATE-CARBOXYLASE-RXN	Plant-Hormone-Biosynthesis	Plant Hormone Biosynthesis
RIBULOSE-BISPHOSPHATE-CARBOXYLASE-RXN	Storage-Compounds-Biosynthesis	Storage Compound Biosynthesis
RIBULP3EPIM-RXN	Acetate-Formation	Fermentation to Acetate
RIBULP3EPIM-RXN	Alcohol-Biosynthesis	Fermentation to Alcohols
RIBULP3EPIM-RXN	Autotrophic-CO2-Fixation	Autotrophic CO<sub>2</sub> Fixation
RIBULP3EPIM-RXN	C1-COMPOUNDS	C1 Compound Utilization and Assimilation
RIBULP3EPIM-RXN	CALVIN-PWY	Calvin-Benson-Bassham cycle
RIBULP3EPIM-RXN	CARBO-BIOSYNTHESIS	Sugar Biosynthesis
RIBULP3EPIM-RXN	CARBOXYLATES-DEG	Carboxylate Degradation
RIBULP3EPIM-RXN	CO2-Fixation	CO<sub>2</sub> Fixation
RIBULP3EPIM-RXN	Carbohydrates-Biosynthesis	Carbohydrate Biosynthesis
RIBULP3EPIM-RXN	Carbohydrates-Degradation	Carbohydrate Degradation
RIBULP3EPIM-RXN	Degradation	Degradation/Utilization/Assimilation
RIBULP3EPIM-RXN	Energy-Metabolism	Generation of Precursor Metabolite and Energy
RIBULP3EPIM-RXN	Ethylene-Biosynthesis	Ethylene Biosynthesis
RIBULP3EPIM-RXN	Fermentation	
RIBULP3EPIM-RXN	Fermentation-to-Acids	Fermentation to Short-Chain Fatty Acids
RIBULP3EPIM-RXN	Fermentation-to-Lactate	Fermentation to Lactate
RIBULP3EPIM-RXN	Formaldehyde-Assimilation	Formaldehyde Assimilation
RIBULP3EPIM-RXN	HORMONE-SYN	Hormone Biosynthesis
RIBULP3EPIM-RXN	NONOXIPENT-PWY	pentose phosphate pathway (non-oxidative branch)
RIBULP3EPIM-RXN	P122-PWY	heterolactic fermentation
RIBULP3EPIM-RXN	P124-PWY	Bifidobacterium shunt
RIBULP3EPIM-RXN	P185-PWY	formaldehyde assimilation III (dihydroxyacetone cycle)
RIBULP3EPIM-RXN	P21-PWY	pentose phosphate pathway (partial)
RIBULP3EPIM-RXN	PENTOSE-P-PWY	pentose phosphate pathway
RIBULP3EPIM-RXN	PHOTOALL-PWY	oxygenic photosynthesis
RIBULP3EPIM-RXN	PWY-1861	formaldehyde assimilation II (assimilatory RuMP Cycle)
RIBULP3EPIM-RXN	PWY-5723	Rubisco shunt
RIBULP3EPIM-RXN	PWY-6886	1-butanol autotrophic biosynthesis (engineered)
RIBULP3EPIM-RXN	PWY-6901	superpathway of glucose and xylose degradation
RIBULP3EPIM-RXN	PWY-7124	ethylene biosynthesis V (engineered)
RIBULP3EPIM-RXN	PWY-7218	photosynthetic 3-hydroxybutanoate biosynthesis (engineered)
RIBULP3EPIM-RXN	Pentose-Phosphate-Cycle	Pentose Phosphate Pathways
RIBULP3EPIM-RXN	Photosynthesis	
RIBULP3EPIM-RXN	Plant-Hormone-Biosynthesis	Plant Hormone Biosynthesis
RIBULP3EPIM-RXN	Pyruvate-Degradation	Fermentation of Pyruvate
RIBULP3EPIM-RXN	Pyruvate-Ethanol-Fermentation	Pyruvate Fermentation to Ehanol
RIBULP3EPIM-RXN	Storage-Compounds-Biosynthesis	Storage Compound Biosynthesis
RIBULP3EPIM-RXN	Sugars-And-Polysaccharides-Degradation	Sugar Degradation
RIBULPEPIM-RXN	ARABCAT-PWY	L-arabinose degradation I
RIBULPEPIM-RXN	Ascorbate-Degradation	L-Ascorbate Degradation
RIBULPEPIM-RXN	CARBOXYLATES-DEG	Carboxylate Degradation
RIBULPEPIM-RXN	Carbohydrates-Degradation	Carbohydrate Degradation
RIBULPEPIM-RXN	Degradation	Degradation/Utilization/Assimilation
RIBULPEPIM-RXN	L-Arabinose-Degradation	L-arabinose Degradation
RIBULPEPIM-RXN	LYXMET-PWY	L-lyxose degradation
RIBULPEPIM-RXN	PWY-5257	superpathway of pentose and pentitol degradation
RIBULPEPIM-RXN	PWY-6961	L-ascorbate degradation II (bacterial, aerobic)
RIBULPEPIM-RXN	PWY0-301	L-ascorbate degradation I (bacterial, anaerobic)
RIBULPEPIM-RXN	SECONDARY-METABOLITE-DEGRADATION	Secondary Metabolite Degradation
RIBULPEPIM-RXN	SUGAR-ALCOHOLS-DEG	Sugar Alcohol Degradation
RIBULPEPIM-RXN	Sugar-Derivatives	Sugar Derivative Degradation
RIBULPEPIM-RXN	Sugars-And-Polysaccharides-Degradation	Sugar Degradation
RR-BUTANEDIOL-DEHYDROGENASE-RXN	2-3-Butanediol-Degradation	2,3-Butanediol Degradation
RR-BUTANEDIOL-DEHYDROGENASE-RXN	Alcohol-Biosynthesis	Fermentation to Alcohols
RR-BUTANEDIOL-DEHYDROGENASE-RXN	Alcohol-Degradation	Alcohol Degradation
RR-BUTANEDIOL-DEHYDROGENASE-RXN	Butanediol-Biosynthesis	Butanediol Biosynthesis
RR-BUTANEDIOL-DEHYDROGENASE-RXN	Degradation	Degradation/Utilization/Assimilation
RR-BUTANEDIOL-DEHYDROGENASE-RXN	Energy-Metabolism	Generation of Precursor Metabolite and Energy
RR-BUTANEDIOL-DEHYDROGENASE-RXN	Fermentation	
RR-BUTANEDIOL-DEHYDROGENASE-RXN	P125-PWY	superpathway of (<i>R,R</i>)-butanediol biosynthesis
RR-BUTANEDIOL-DEHYDROGENASE-RXN	PWY-5951	(<i>R,R</i>)-butanediol biosynthesis
RR-BUTANEDIOL-DEHYDROGENASE-RXN	PWY-6396	superpathway of 2,3-butanediol biosynthesis
RR-BUTANEDIOL-DEHYDROGENASE-RXN	PWY3O-246	(R,R)-butanediol degradation
RUBREDOXIN--NAD+-REDUCTASE-RXN	Degradation	Degradation/Utilization/Assimilation
RUBREDOXIN--NAD+-REDUCTASE-RXN	Other-Degradation	Degradation/Utilization/Assimilation-Other
RUBREDOXIN--NAD+-REDUCTASE-RXN	P221-PWY	octane oxidation
RXN-0	AMINE-DEG	Amine and Polyamine Degradation
RXN-0	Degradation	Degradation/Utilization/Assimilation
RXN-0	PWY-0	putrescine degradation III
RXN-0	Putrescine-Degradation	Putrescine Degradation
RXN-1	AMINE-DEG	Amine and Polyamine Degradation
RXN-1	Degradation	Degradation/Utilization/Assimilation
RXN-1	PWY-0	putrescine degradation III
RXN-1	Putrescine-Degradation	Putrescine Degradation
RXN-10	N-CONTAINING-SECONDARY-CMPD-SYN	Nitrogen-Containing Secondary Compound Biosynthesis
RXN-10	NON-PROTEIN-AMINO-ACID-SYN	Non protein Amino Acid Biosynthesis
RXN-10	PWY-5	canavanine biosynthesis
RXN-10	SECONDARY-METABOLITE-BIOSYNTHESIS	Secondary Metabolite Biosynthesis
RXN-10000	CARBO-BIOSYNTHESIS	Sugar Biosynthesis
RXN-10000	CMP-Sugar-Biosynthesis	CMP-sugar Biosynthesis
RXN-10000	Carbohydrates-Biosynthesis	Carbohydrate Biosynthesis
RXN-10000	PWY-6143	CMP-pseudaminate biosynthesis
RXN-10000	SUGAR-NUCLEOTIDES	Sugar Nucleotide Biosynthesis
RXN-10001	CARBO-BIOSYNTHESIS	Sugar Biosynthesis
RXN-10001	CMP-Sugar-Biosynthesis	CMP-sugar Biosynthesis
RXN-10001	Carbohydrates-Biosynthesis	Carbohydrate Biosynthesis
RXN-10001	PWY-6143	CMP-pseudaminate biosynthesis
RXN-10001	SUGAR-NUCLEOTIDES	Sugar Nucleotide Biosynthesis
RXN-10002	CARBO-BIOSYNTHESIS	Sugar Biosynthesis
RXN-10002	CMP-Sugar-Biosynthesis	CMP-sugar Biosynthesis
RXN-10002	Carbohydrates-Biosynthesis	Carbohydrate Biosynthesis
RXN-10002	PWY-6143	CMP-pseudaminate biosynthesis
RXN-10002	SUGAR-NUCLEOTIDES	Sugar Nucleotide Biosynthesis
RXN-10003	CARBO-BIOSYNTHESIS	Sugar Biosynthesis
RXN-10003	CMP-Sugar-Biosynthesis	CMP-sugar Biosynthesis
RXN-10003	Carbohydrates-Biosynthesis	Carbohydrate Biosynthesis
RXN-10003	PWY-6143	CMP-pseudaminate biosynthesis
RXN-10003	SUGAR-NUCLEOTIDES	Sugar Nucleotide Biosynthesis
RXN-10010	Cofactor-Biosynthesis	Cofactor, Prosthetic Group, Electron Carrier, and Vitamin Biosynthesis
RXN-10010	PWY-6148	tetrahydromethanopterin biosynthesis
RXN-10011	Cofactor-Biosynthesis	Cofactor, Prosthetic Group, Electron Carrier, and Vitamin Biosynthesis
RXN-10011	PWY-6148	tetrahydromethanopterin biosynthesis
RXN-10012	Cofactor-Biosynthesis	Cofactor, Prosthetic Group, Electron Carrier, and Vitamin Biosynthesis
RXN-10012	PWY-6148	tetrahydromethanopterin biosynthesis
RXN-10013	Cofactor-Biosynthesis	Cofactor, Prosthetic Group, Electron Carrier, and Vitamin Biosynthesis
RXN-10013	PWY-6148	tetrahydromethanopterin biosynthesis
RXN-10014	Cofactor-Biosynthesis	Cofactor, Prosthetic Group, Electron Carrier, and Vitamin Biosynthesis
RXN-10014	PWY-6148	tetrahydromethanopterin biosynthesis
RXN-10015	Autoinducer-Biosynthesis	Autoinducer Biosynthesis
RXN-10015	PWY-6153	autoinducer AI-2 biosynthesis I
RXN-10015	SECONDARY-METABOLITE-BIOSYNTHESIS	Secondary Metabolite Biosynthesis
RXN-10016	Autoinducer-Biosynthesis	Autoinducer Biosynthesis
RXN-10016	PWY-6154	autoinducer AI-2 biosynthesis II (<i>Vibrio</i>)
RXN-10016	SECONDARY-METABOLITE-BIOSYNTHESIS	Secondary Metabolite Biosynthesis
RXN-10017	Autoinducer-Biosynthesis	Autoinducer Biosynthesis
RXN-10017	PWY-6153	autoinducer AI-2 biosynthesis I
RXN-10017	SECONDARY-METABOLITE-BIOSYNTHESIS	Secondary Metabolite Biosynthesis
RXN-10018	Autoinducer-Biosynthesis	Autoinducer Biosynthesis
RXN-10018	PWY-6154	autoinducer AI-2 biosynthesis II (<i>Vibrio</i>)
RXN-10018	SECONDARY-METABOLITE-BIOSYNTHESIS	Secondary Metabolite Biosynthesis
RXN-10019	Autoinducer-Biosynthesis	Autoinducer Biosynthesis
RXN-10019	PWY-6154	autoinducer AI-2 biosynthesis II (<i>Vibrio</i>)
RXN-10019	SECONDARY-METABOLITE-BIOSYNTHESIS	Secondary Metabolite Biosynthesis
RXN-10031	3-Dehydroquinate-Biosynthesis	3-Dehydroquinate Biosynthesis
RXN-10031	AROMATIC-COMPOUNDS-BIOSYN	Aromatic Compound Biosynthesis
RXN-10031	Chorismate-Biosynthesis	Chorismate Biosynthesis
RXN-10031	PWY-6160	3-dehydroquinate biosynthesis II (archaea)
RXN-10031	PWY-6165	chorismate biosynthesis II (archaea)
RXN-10032	3-Dehydroquinate-Biosynthesis	3-Dehydroquinate Biosynthesis
RXN-10032	AROMATIC-COMPOUNDS-BIOSYN	Aromatic Compound Biosynthesis
RXN-10032	Chorismate-Biosynthesis	Chorismate Biosynthesis
RXN-10032	PWY-6160	3-dehydroquinate biosynthesis II (archaea)
RXN-10032	PWY-6165	chorismate biosynthesis II (archaea)
RXN-10034	Macromolecule-Modification	Macromolecule Modification
RXN-10034	Nucleic-Acid-Processing	Nucleic Acid Processing
RXN-10034	PWY-6689	tRNA splicing I
RXN-10034	tRNA-Splicing	tRNA Splicing
RXN-10035	Degradation	Degradation/Utilization/Assimilation
RXN-10035	Methylthioadenosine-Degradation	<i>S</i>-methyl-5'-thioadenosine Degradation
RXN-10035	NUCLEO-DEG	Nucleoside and Nucleotide Degradation
RXN-10035	PWY-6753	<i>S</i>-methyl-5'-thioadenosine degradation III
RXN-10036	Degradation	Degradation/Utilization/Assimilation
RXN-10036	Fatty-Acid-and-Lipid-Degradation	Fatty Acid and Lipid Degradation
RXN-10036	PWY-6368	3-phosphoinositide degradation
RXN-10038	Amino-Acid-Biosynthesis	Amino Acid Biosynthesis
RXN-10038	IND-AMINO-ACID-SYN	Proteinogenic Amino Acid Biosynthesis
RXN-10038	PWY-6281	L-selenocysteine biosynthesis II (archaea and eukaryotes)
RXN-10038	Selenocysteine-Biosynthesis	L-selenocysteine Biosynthesis
RXN-10039	Amino-Acid-Biosynthesis	Amino Acid Biosynthesis
RXN-10039	IND-AMINO-ACID-SYN	Proteinogenic Amino Acid Biosynthesis
RXN-10039	PWY-6281	L-selenocysteine biosynthesis II (archaea and eukaryotes)
RXN-10039	Selenocysteine-Biosynthesis	L-selenocysteine Biosynthesis
RXN-10040	AROMATIC-COMPOUNDS-DEGRADATION	Aromatic Compound Degradation
RXN-10040	Degradation	Degradation/Utilization/Assimilation
RXN-10040	PWY-6690	cinnamate and 3-hydroxycinnamate degradation to 2-hydroxypentadienoate
RXN-10040	Phenolic-Compounds-Degradation	Phenolic Compound Degradation
RXN-10053	3-Dehydroquinate-Biosynthesis	3-Dehydroquinate Biosynthesis
RXN-10053	AROMATIC-COMPOUNDS-BIOSYN	Aromatic Compound Biosynthesis
RXN-10053	Chorismate-Biosynthesis	Chorismate Biosynthesis
RXN-10053	PWY-6160	3-dehydroquinate biosynthesis II (archaea)
RXN-10053	PWY-6165	chorismate biosynthesis II (archaea)
RXN-10054	3-Dehydroquinate-Biosynthesis	3-Dehydroquinate Biosynthesis
RXN-10054	AROMATIC-COMPOUNDS-BIOSYN	Aromatic Compound Biosynthesis
RXN-10054	Chorismate-Biosynthesis	Chorismate Biosynthesis
RXN-10054	Energy-Metabolism	Generation of Precursor Metabolite and Energy
RXN-10054	PWY-5197	lactate biosynthesis (archaea)
RXN-10054	PWY-6160	3-dehydroquinate biosynthesis II (archaea)
