id	abbreviation	name	code	stoichiometry	is_transport	equation	definition	reversibility	abstract_reaction	pathways	aliases	ec_numbers	compound_ids	status	is_obsolete	linked_reaction	notes	source
rxn58201			(1) cpd48508[0] <=> (1) cpd00011[0] + (1) cpd48507[0]	-1:cpd00067:0:"H+";-1:cpd48508:0:"a 4-chloro-3-methylpent-2-enedioyl-ACPI domain within [CurA pks]";1:cpd00011:0:"CO2";1:cpd48507:0:"a 4-chloro-3-methylbut-2-enoyl-ACPI domain within [CurA pks]"	0	(1) cpd00067[0] + (1) cpd48508[0] <=> (1) cpd00011[0] + (1) cpd48507[0]	(1) H+[0] + (1) a 4-chloro-3-methylpent-2-enedioyl-ACPI domain within [CurA pks][0] <=> (1) CO2[0] + (1) a 4-chloro-3-methylbut-2-enoyl-ACPI domain within [CurA pks][0]	?	null	MetaCyc: Biosynthesis (); PWY-8358 (curacin A biosynthesis); SECONDARY-METABOLITE-BIOSYNTHESIS (Secondary Metabolite Biosynthesis); Toxin-Biosynthesis ()	MetaCyc: RXN-23043	null	cpd00011;cpd00067;cpd48507;cpd48508	OK	0	null	EQP	Primary Database
rxn58202			(1) cpd00001[0] + (1) cpd48561[0] <=> (1) cpd48254[0] + (1) cpd48560[0]	-1:cpd00001:0:"H2O";-1:cpd48561:0:"a mechlorethamine derived interstrand DNA crosslink";1:cpd48254:0:"a mechlorethamine derived bis-guanyl compound";1:cpd48560:0:"a DNA containing AP sites on opposing strands"	0	(1) cpd00001[0] + (1) cpd48561[0] <=> (1) cpd48254[0] + (1) cpd48560[0]	(1) H2O[0] + (1) a mechlorethamine derived interstrand DNA crosslink[0] <=> (1) a mechlorethamine derived bis-guanyl compound[0] + (1) a DNA containing AP sites on opposing strands[0]	?	null	null	MetaCyc: RXN0-7366	null	cpd00001;cpd48254;cpd48560;cpd48561	MI:C:20/H:29/O:21/P:4/R:4|CI:-6	0	null	EQP	Primary Database
rxn58203			(1) cpd01695[0] + (1) cpd48622[0] <=> (1) cpd00010[0]	-1:cpd01695:0:"Myristoyl-CoA";-1:cpd48622:0:"L-asparaginyl-[ClbN polyketide synthase]";1:cpd00010:0:"CoA";1:cpd00067:0:"H+"	0	(1) cpd01695[0] + (1) cpd48622[0] <=> (1) cpd00010[0] + (1) cpd00067[0]	(1) Myristoyl-CoA[0] + (1) L-asparaginyl-[ClbN polyketide synthase][0] <=> (1) CoA[0] + (1) H+[0]	?	null	MetaCyc: Biosynthesis (); POLYKETIDE-SYN (Polyketide Biosynthesis); PWY-8117 (colibactin biosynthesis); SECONDARY-METABOLITE-BIOSYNTHESIS (Secondary Metabolite Biosynthesis); Toxin-Biosynthesis ()	MetaCyc: RXN-21109	null	cpd00010;cpd00067;cpd01695;cpd48622	MI:C:-32/H:-58/N:-5/O:-11/P:-1/R:-2/S:-1	0	null	EQP	Primary Database
rxn58204			(1) cpd00026[0] + (1) cpd47473[0] <=> (1) cpd00014[0] + (1) cpd47274[0]	-1:cpd00026:0:"UDP-glucose";-1:cpd47473:0:"beta-D-Glc-(1->3)-alpha-D-Gal-PP-Und";1:cpd00014:0:"UDP";1:cpd00067:0:"H+";1:cpd47274:0:"beta-D-Glc-(1->4)-beta-D-Glc-(1->3)-alpha-D-Gal-diphosphoundecaprenol"	0	(1) cpd00026[0] + (1) cpd47473[0] <=> (1) cpd00014[0] + (1) cpd00067[0] + (1) cpd47274[0]	(1) UDP-glucose[0] + (1) beta-D-Glc-(1->3)-alpha-D-Gal-PP-Und[0] <=> (1) UDP[0] + (1) H+[0] + (1) beta-D-Glc-(1->4)-beta-D-Glc-(1->3)-alpha-D-Gal-diphosphoundecaprenol[0]	=	null	MetaCyc: Biosynthesis (); Carbohydrates-Biosynthesis (Carbohydrate Biosynthesis); Glycan-Biosynthesis (Glycan Biosynthesis); Glycan-Pathways (Glycan Pathways); PWY-8133 (succinoglycan biosynthesis); Polysaccharides-Biosynthesis (Polysaccharide Biosynthesis)	MetaCyc: RXN-21323	null	cpd00014;cpd00026;cpd00067;cpd47274;cpd47473	OK	0	null	HB|EQP	Primary Database
rxn58205			(1) cpd28057[0] + (1) cpd45356[0] <=> (1) cpd00001[0] + (1) cpd45336[0] + (1) cpd48749[0]	-1:cpd00067:0:"H+";-1:cpd28057:0:"Red-Glutaredoxins";-1:cpd45356:0:"<i>S</i>-glutathionyl-thiarsahydroxy-[arsenate reductase]";1:cpd00001:0:"H2O";1:cpd45336:0:"<i>S</i>-arsorososulfanethiol-[arsenate reductase]";1:cpd48749:0:"a [glutaredoxin]-glutathione disulfide"	0	(1) cpd00067[0] + (1) cpd28057[0] + (1) cpd45356[0] <=> (1) cpd00001[0] + (1) cpd45336[0] + (1) cpd48749[0]	(1) H+[0] + (1) Red-Glutaredoxins[0] + (1) <i>S</i>-glutathionyl-thiarsahydroxy-[arsenate reductase][0] <=> (1) H2O[0] + (1) <i>S</i>-arsorososulfanethiol-[arsenate reductase][0] + (1) a [glutaredoxin]-glutathione disulfide[0]	?	null	null	MetaCyc: RXN-21026	null	cpd00001;cpd00067;cpd28057;cpd45336;cpd45356;cpd48749	OK	0	null	HB|EQP	Primary Database
rxn58206			(1) cpd48956[0] + (1) cpd48968[0] <=> (1) cpd48771[0] + (1) cpd48980[0]	-1:cpd48956:0:"D-Hiv-D-Val-L-Lac-L-Val-[valyl-carrier protein]";-1:cpd48968:0:"a terminal thioesterase domain";1:cpd48771:0:"a holo-[valyl-carrier protein]";1:cpd48980:0:"D-Hiv-D-Val-L-Lac-L-Val-[thioesterase domain]"	0	(1) cpd48956[0] + (1) cpd48968[0] <=> (1) cpd48771[0] + (1) cpd48980[0]	(1) D-Hiv-D-Val-L-Lac-L-Val-[valyl-carrier protein][0] + (1) a terminal thioesterase domain[0] <=> (1) a holo-[valyl-carrier protein][0] + (1) D-Hiv-D-Val-L-Lac-L-Val-[thioesterase domain][0]	?	null	MetaCyc: Antibiotic-Biosynthesis (Antibiotic Biosynthesis); Biosynthesis (); PWY-8336 (valinomycin biosynthesis); SECONDARY-METABOLITE-BIOSYNTHESIS (Secondary Metabolite Biosynthesis); Toxin-Biosynthesis ()	MetaCyc: RXN-22855	null	cpd48771;cpd48956;cpd48968;cpd48980	OK	0	null	EQP	Primary Database
rxn58207			(1) cpd02113[0] + (1) cpd47329[0] <=> (1) cpd00297[0] + (1) cpd47214[0]	-1:cpd02113:0:"dTDP-rhamnose";-1:cpd47329:0:"alpha-L-Rha-(1->2)-alpha-L-Rha-(1->3)-alpha-D-GlcNAc-PP-Und";1:cpd00067:0:"H+";1:cpd00297:0:"dTDP";1:cpd47214:0:"alpha-L-Rha-(1->3)-alpha-L-Rha-(1->2)-alpha-L-Rha-(1->3)-alpha-D-GlcNAc-PP-Und"	0	(1) cpd02113[0] + (1) cpd47329[0] <=> (1) cpd00067[0] + (1) cpd00297[0] + (1) cpd47214[0]	(1) dTDP-rhamnose[0] + (1) alpha-L-Rha-(1->2)-alpha-L-Rha-(1->3)-alpha-D-GlcNAc-PP-Und[0] <=> (1) H+[0] + (1) dTDP[0] + (1) alpha-L-Rha-(1->3)-alpha-L-Rha-(1->2)-alpha-L-Rha-(1->3)-alpha-D-GlcNAc-PP-Und[0]	=	null	null	MetaCyc: RXN-21926	null	cpd00067;cpd00297;cpd02113;cpd47214;cpd47329	OK	0	null	HB|EQP	Primary Database
rxn58209			(2) cpd00002[0] + (4) cpd00017[0] + (2) cpd00084[0] + (2) cpd36343[0] + (2) cpd46341[0] <=> (2) cpd00012[0] + (4) cpd00018[0] + (2) cpd11493[0] + (1) cpd31910[0]	-2:cpd00002:0:"ATP";-4:cpd00017:0:"S-Adenosyl-L-methionine";-2:cpd00084:0:"L-Cysteine";-2:cpd36343:0:"HQA-D-Cys-Gly-NRPS";-2:cpd46341:0:"(<i>S</i>-methyl-L-cysteinyl)adenylate";2:cpd00012:0:"PPi";4:cpd00018:0:"AMP";10:cpd00067:0:"H+";2:cpd11493:0:"ACP";1:cpd31910:0:"thiocoraline dithiol"	0	(2) cpd00002[0] + (4) cpd00017[0] + (2) cpd00084[0] + (2) cpd36343[0] + (2) cpd46341[0] <=> (2) cpd00012[0] + (4) cpd00018[0] + (10) cpd00067[0] + (2) cpd11493[0] + (1) cpd31910[0]	(2) ATP[0] + (4) S-Adenosyl-L-methionine[0] + (2) L-Cysteine[0] + (2) HQA-D-Cys-Gly-NRPS[0] + (2) (<i>S</i>-methyl-L-cysteinyl)adenylate[0] <=> (2) PPi[0] + (4) AMP[0] + (10) H+[0] + (2) ACP[0] + (1) thiocoraline dithiol[0]	?	null	MetaCyc: Antibiotic-Biosynthesis (Antibiotic Biosynthesis); Biosynthesis (); PWY-7737 (thiocoraline biosynthesis); SECONDARY-METABOLITE-BIOSYNTHESIS (Secondary Metabolite Biosynthesis); Toxin-Biosynthesis ()	MetaCyc: RXN-17173	null	cpd00002;cpd00012;cpd00017;cpd00018;cpd00067;cpd00084;cpd11493;cpd31910;cpd36343;cpd46341	MI:C:-62/H:-93/N:-26/O:-22/R:-2/S:-4|CI:-9	0	null	EQP	Primary Database
rxn58210			(1) cpd00007[0] + (1) cpd00107[0] + (1) cpd21035[0] <=> (1) cpd00001[0] + (1) cpd11630[0] + (1) cpd45821[0]	-1:cpd00007:0:"O2";-1:cpd00107:0:"L-Leucine";-1:cpd21035:0:"Reduced flavin";1:cpd00001:0:"H2O";2:cpd00067:0:"H+";1:cpd11630:0:"Flavin";1:cpd45821:0:"<i>N</i>-hydroxy-L-leucine"	0	(1) cpd00007[0] + (1) cpd00107[0] + (1) cpd21035[0] <=> (1) cpd00001[0] + (2) cpd00067[0] + (1) cpd11630[0] + (1) cpd45821[0]	(1) O2[0] + (1) L-Leucine[0] + (1) Reduced flavin[0] <=> (1) H2O[0] + (2) H+[0] + (1) Flavin[0] + (1) <i>N</i>-hydroxy-L-leucine[0]	?	null	MetaCyc: Biosynthesis (); CYANOGENIC-GLUCOSIDE-SYN (Cyanogenic Glucoside Biosynthesis); N-CONTAINING-GLUCOSIDE-SYN (Nitrogen-Containing Glucoside Biosynthesis); N-CONTAINING-SECONDARY-CMPD-SYN (Nitrogen-Containing Secondary Compound Biosynthesis); PWY-8081 (leucine-derived hydroxynitrile glucoside biosynthesis); SECONDARY-METABOLITE-BIOSYNTHESIS (Secondary Metabolite Biosynthesis)	MetaCyc: RXN-20907	null	cpd00001;cpd00007;cpd00067;cpd00107;cpd11630;cpd21035;cpd45821	OK	0	null	HB|EQP	Primary Database
rxn58211			(1) cpd00033[0] + (1) cpd48447[0] <=> (1) cpd48904[0]	-1:cpd00033:0:"Glycine";-1:cpd48447:0:"a (2E)-unsaturated fatty acyl-[acp]";1:cpd48904:0:"an (R)-3-[(carboxylmethyl)amino]fatty acyl-[acp]"	0	(1) cpd00033[0] + (1) cpd48447[0] <=> (1) cpd48904[0]	(1) Glycine[0] + (1) a (2E)-unsaturated fatty acyl-[acp][0] <=> (1) an (R)-3-[(carboxylmethyl)amino]fatty acyl-[acp][0]	?	null	null	MetaCyc: RXN-22677	null	cpd00033;cpd48447;cpd48904	OK	0	null	HB|EQP	Primary Database
rxn58212			(1) cpd00006[0] + (1) cpd48917[0] <=> (1) cpd00005[0] + (1) cpd48498[0]	-1:cpd00006:0:"NADP";-1:cpd48917:0:"a (3R)-3-hydroxyoctadecanoyl-[acp domain within a fatty acid synthase]";1:cpd00005:0:"NADPH";2:cpd00067:0:"H+";1:cpd48498:0:"a 3-oxooctadecanoyl-[acp domain within a fatty acid synthase]"	0	(1) cpd00006[0] + (1) cpd48917[0] <=> (1) cpd00005[0] + (2) cpd00067[0] + (1) cpd48498[0]	(1) NADP[0] + (1) a (3R)-3-hydroxyoctadecanoyl-[acp domain within a fatty acid synthase][0] <=> (1) NADPH[0] + (2) H+[0] + (1) a 3-oxooctadecanoyl-[acp domain within a fatty acid synthase][0]	?	null	MetaCyc: Biosynthesis (); Fatty-acid-biosynthesis (Fatty Acid Biosynthesis); Lipid-Biosynthesis (Fatty Acid and Lipid Biosynthesis); PWY-6113 (superpathway of mycolate biosynthesis); PWY3O-355 (stearate biosynthesis III (fungi)); PWYG-321 (mycolate biosynthesis); Stearate-Biosynthesis (Stearate Biosynthesis); Super-Pathways ()	MetaCyc: RXN-20769	null	cpd00005;cpd00006;cpd00067;cpd48498;cpd48917	OK	0	null	EQP|HB	Primary Database
rxn58213			(1) cpd48774[0] + (1) cpd48843[0] <=> (1) cpd48772[0] + (1) cpd48776[0]	-1:cpd48774:0:"{[NiFe]-hydrogenase large subunit}-Fe(CO)(CN)2";-1:cpd48843:0:"Ni-[HypA hydrogenase accessory protein]";1:cpd48772:0:"[NiFe]-hydrogenase large subunit with unformed NiFe(CO)(CN)2 cofactor";1:cpd48776:0:"a HypA hydrogenase accessory protein"	0	(1) cpd48774[0] + (1) cpd48843[0] <=> (1) cpd48772[0] + (1) cpd48776[0]	(1) {[NiFe]-hydrogenase large subunit}-Fe(CO)(CN)2[0] + (1) Ni-[HypA hydrogenase accessory protein][0] <=> (1) [NiFe]-hydrogenase large subunit with unformed NiFe(CO)(CN)2 cofactor[0] + (1) a HypA hydrogenase accessory protein[0]	?	null	MetaCyc: Biosynthesis (); Cofactor-Biosynthesis (Cofactor, Prosthetic Group, Electron Carrier, and Vitamin Biosynthesis); Enzyme-Cofactor-Biosynthesis (); PWY-8319 (NiFe(CO)(CN)2 cofactor biosynthesis)	MetaCyc: RXN-22650	null	cpd48772;cpd48774;cpd48776;cpd48843	CPDFORMERROR	0	null	EQP	Primary Database
rxn58214			(1) cpd00001[0] + (1) cpd33900[0] <=> (1) cpd03847[0] + (1) cpd23235[0]	-1:cpd00001:0:"H2O";-2:cpd00067:0:"H+";-1:cpd33900:0:"myristoylated pyoverdine intermediate";1:cpd03847:0:"Myristic acid";1:cpd23235:0:"ferribactin"	0	(1) cpd00001[0] + (2) cpd00067[0] + (1) cpd33900[0] <=> (1) cpd03847[0] + (1) cpd23235[0]	(1) H2O[0] + (2) H+[0] + (1) myristoylated pyoverdine intermediate[0] <=> (1) Myristic acid[0] + (1) ferribactin[0]	=	null	MetaCyc: Biosynthesis (); PWY-6409 (pyoverdine I biosynthesis); SECONDARY-METABOLITE-BIOSYNTHESIS (Secondary Metabolite Biosynthesis); Siderophores-Biosynthesis (Siderophore Biosynthesis)	MetaCyc: RXN-16727	null	cpd00001;cpd00067;cpd03847;cpd23235;cpd33900	OK	0	null	EQP|HB	Primary Database
rxn58215			(1) cpd00001[0] + (1) cpd27382[0] <=> (1) cpd00009[0] + (1) cpd12370[0]	-1:cpd00001:0:"H2O";-1:cpd27382:0:"LDL-receptor-O-phospho-L-serine";1:cpd00009:0:"Phosphate";1:cpd12370:0:"apo-ACP"	0	(1) cpd00001[0] + (1) cpd27382[0] <=> (1) cpd00009[0] + (1) cpd12370[0]	(1) H2O[0] + (1) LDL-receptor-O-phospho-L-serine[0] <=> (1) Phosphate[0] + (1) apo-ACP[0]	?	null	null	MetaCyc: ACETYL-COA-CARBOXYLASE-PHOSPHATASE-RXN	null	cpd00001;cpd00009;cpd12370;cpd27382	MI:C:-3/H:-5/N:-1/O:-1/R:-1|CI:-1	0	null	EQP	Primary Database
rxn58216			(1) cpd00007[0] + (1) cpd26978[0] + (1) cpd46555[0] <=> (1) cpd04098[0] + (1) cpd22290[0] + (1) cpd46557[0]	-1:cpd00007:0:"O2";-1:cpd26978:0:"Donor-H2";-1:cpd46555:0:"(4-aminophenyl)arsonous acid";1:cpd04098:0:"Arsenite";1:cpd22290:0:"Acceptor";1:cpd46557:0:"4-aminocyclohexa-2,5-dien-1-one"	0	(1) cpd00007[0] + (1) cpd26978[0] + (1) cpd46555[0] <=> (1) cpd04098[0] + (1) cpd22290[0] + (1) cpd46557[0]	(1) O2[0] + (1) Donor-H2[0] + (1) (4-aminophenyl)arsonous acid[0] <=> (1) Arsenite[0] + (1) Acceptor[0] + (1) 4-aminocyclohexa-2,5-dien-1-one[0]	?	null	null	MetaCyc: RXN-22371	null	cpd00007;cpd04098;cpd22290;cpd26978;cpd46555;cpd46557	CPDFORMERROR	0	null	EQP	Primary Database
rxn58217			(1) cpd00002[0] + (1) cpd00033[0] + (1) cpd48867[0] + (1) cpd48876[0] <=> (1) cpd00012[0] + (1) cpd00018[0] + (1) cpd48868[0] + (1) cpd48871[0]	-1:cpd00002:0:"ATP";-1:cpd00033:0:"Glycine";-1:cpd48867:0:"a holo [PedF polyketide synthase]";-1:cpd48876:0:"a 2-[(2R,5R,6R)-2-hydroxy-5,6-dimethyl-4-methylideneoxan-2-yl]acetyl-[PedI polyketide synthase]";1:cpd00012:0:"PPi";1:cpd00018:0:"AMP";1:cpd00067:0:"H+";1:cpd48868:0:"a 2-{2-[(2R,5R,6R)-2-hydroxy-5,6-dimethyl-4-methylideneoxan-2-yl]acetamido}acetyl-[PedF polyketide synthase]";1:cpd48871:0:"a holo [PedI polyketide synthase]"	0	(1) cpd00002[0] + (1) cpd00033[0] + (1) cpd48867[0] + (1) cpd48876[0] <=> (1) cpd00012[0] + (1) cpd00018[0] + (1) cpd00067[0] + (1) cpd48868[0] + (1) cpd48871[0]	(1) ATP[0] + (1) Glycine[0] + (1) a holo [PedF polyketide synthase][0] + (1) a 2-[(2R,5R,6R)-2-hydroxy-5,6-dimethyl-4-methylideneoxan-2-yl]acetyl-[PedI polyketide synthase][0] <=> (1) PPi[0] + (1) AMP[0] + (1) H+[0] + (1) a 2-{2-[(2R,5R,6R)-2-hydroxy-5,6-dimethyl-4-methylideneoxan-2-yl]acetamido}acetyl-[PedF polyketide synthase][0] + (1) a holo [PedI polyketide synthase][0]	?	null	MetaCyc: Biosynthesis (); POLYKETIDE-SYN (Polyketide Biosynthesis); PWY-8049 (pederin biosynthesis); SECONDARY-METABOLITE-BIOSYNTHESIS (Secondary Metabolite Biosynthesis); Toxin-Biosynthesis ()	MetaCyc: RXN-20486	null	cpd00002;cpd00012;cpd00018;cpd00033;cpd00067;cpd48867;cpd48868;cpd48871;cpd48876	OK	0	null	HB|EQP	Primary Database
rxn58218			(1) cpd00070[0] + (1) cpd06681[0] <=> (1) cpd00010[0] + (1) cpd47578[0]	-1:cpd00070:0:"Malonyl-CoA";-1:cpd06681:0:"Naringin";1:cpd00010:0:"CoA";1:cpd47578:0:"6"-<i>O</i>-malonylnaringin"	0	(1) cpd00070[0] + (1) cpd06681[0] <=> (1) cpd00010[0] + (1) cpd47578[0]	(1) Malonyl-CoA[0] + (1) Naringin[0] <=> (1) CoA[0] + (1) 6"-<i>O</i>-malonylnaringin[0]	=	null	null	MetaCyc: RXN-22899	null	cpd00010;cpd00070;cpd06681;cpd47578	OK	0	null	EQP	Primary Database
rxn58219			(1) cpd00017[0] + (1) cpd48459[0] <=> (1) cpd00019[0] + (1) cpd48480[0]	-1:cpd00017:0:"S-Adenosyl-L-methionine";-1:cpd48459:0:"a 3-acetyl-(5R,7R,8R)-5,7,8-trihydroxynon-2-enoyl-[BryA polyketide synthase]";1:cpd00019:0:"S-Adenosyl-homocysteine";1:cpd48480:0:"a 3-methylacetyl-(5R,7R,8R)-5,7,8-trihydroxynon-2-enoyl-[BryA polyketide synthase]"	0	(1) cpd00017[0] + (1) cpd48459[0] <=> (1) cpd00019[0] + (1) cpd48480[0]	(1) S-Adenosyl-L-methionine[0] + (1) a 3-acetyl-(5R,7R,8R)-5,7,8-trihydroxynon-2-enoyl-[BryA polyketide synthase][0] <=> (1) S-Adenosyl-homocysteine[0] + (1) a 3-methylacetyl-(5R,7R,8R)-5,7,8-trihydroxynon-2-enoyl-[BryA polyketide synthase][0]	?	null	MetaCyc: Biosynthesis (); POLYKETIDE-SYN (Polyketide Biosynthesis); PWY-8047 (bryostatin biosynthesis); SECONDARY-METABOLITE-BIOSYNTHESIS (Secondary Metabolite Biosynthesis)	MetaCyc: RXN-20466	null	cpd00017;cpd00019;cpd48459;cpd48480	OK	0	null	EQP	Primary Database
rxn58220			(1) cpd00163[0] + (1) cpd45351[0] <=> (1) cpd00014[0] + (1) cpd28352[0]	-1:cpd00163:0:"UDP-xylose";-1:cpd45351:0:"a [protein with EGF-like domain]-3-O-(beta-D-glucosyl)-L-serine";1:cpd00014:0:"UDP";1:cpd00067:0:"H+";1:cpd28352:0:"Xyl-Glc-EGF-like-domain"	0	(1) cpd00163[0] + (1) cpd45351[0] <=> (1) cpd00014[0] + (1) cpd00067[0] + (1) cpd28352[0]	(1) UDP-xylose[0] + (1) a [protein with EGF-like domain]-3-O-(beta-D-glucosyl)-L-serine[0] <=> (1) UDP[0] + (1) H+[0] + (1) Xyl-Glc-EGF-like-domain[0]	?	null	null	MetaCyc: RXN-11242	null	cpd00014;cpd00067;cpd00163;cpd28352;cpd45351	OK	0	null	HB|EQP	Primary Database
rxn58221			(1) cpd00001[0] + (1) cpd48884[0] <=> (1) cpd11493[0] + (1) cpd47878[0]	-1:cpd00001:0:"H2O";-1:cpd48884:0:"(4S,6S,7R,8S)-7,10-dihydroxy-8-(hydroxymethyl)-2,5-diazatricyclo[7.4.0.04,6]trideca-1(9),10,12-triene-12-carboxy-[acp]";1:cpd11493:0:"ACP";1:cpd47878:0:"9beta-mitosane core"	0	(1) cpd00001[0] + (1) cpd48884[0] <=> (1) cpd11493[0] + (1) cpd47878[0]	(1) H2O[0] + (1) (4S,6S,7R,8S)-7,10-dihydroxy-8-(hydroxymethyl)-2,5-diazatricyclo[7.4.0.04,6]trideca-1(9),10,12-triene-12-carboxy-[acp][0] <=> (1) ACP[0] + (1) 9beta-mitosane core[0]	?	null	MetaCyc: Antibiotic-Biosynthesis (Antibiotic Biosynthesis); Biosynthesis (); PWY-8039 (mitomycin biosynthesis); SECONDARY-METABOLITE-BIOSYNTHESIS (Secondary Metabolite Biosynthesis); Toxin-Biosynthesis ()	MetaCyc: RXN-20321	null	cpd00001;cpd11493;cpd47878;cpd48884	MI:C:-3/H:-5/N:-1/O:-1/R:-1|CI:-3	0	null	EQP	Primary Database
rxn58222			(1) cpd00002[0] + (1) cpd22422[0] + (1) cpd25938[0] <=> (1) cpd00012[0] + (1) cpd00018[0] + (1) cpd45355[0]	-1:cpd00002:0:"ATP";-1:cpd22422:0:"BCCP-monomers";-1:cpd25938:0:"(R)-beta-lysine";1:cpd00012:0:"PPi";1:cpd00018:0:"AMP";1:cpd00067:0:"H+";1:cpd45355:0:"a [elongation-Factor-P]-N6-(beta-lysyl)-L-lysine"	0	(1) cpd00002[0] + (1) cpd22422[0] + (1) cpd25938[0] <=> (1) cpd00012[0] + (1) cpd00018[0] + (1) cpd00067[0] + (1) cpd45355[0]	(1) ATP[0] + (1) BCCP-monomers[0] + (1) (R)-beta-lysine[0] <=> (1) PPi[0] + (1) AMP[0] + (1) H+[0] + (1) a [elongation-Factor-P]-N6-(beta-lysyl)-L-lysine[0]	?	null	null	MetaCyc: RXN0-6531	null	cpd00002;cpd00012;cpd00018;cpd00067;cpd22422;cpd25938;cpd45355	OK	0	null	HB|EQP	Primary Database
rxn58223			(1) cpd00160[0] + (1) cpd14890[0] <=> (1) cpd00010[0] + (1) cpd45744[0]	-1:cpd00160:0:"Cholesterol";-1:cpd14890:0:"(4Z,7Z,10Z,13Z,16Z,19Z)-Docosahexaenoyl-CoA";1:cpd00010:0:"CoA";1:cpd45744:0:"cholesteryl docosahexaenoate"	0	(1) cpd00160[0] + (1) cpd14890[0] <=> (1) cpd00010[0] + (1) cpd45744[0]	(1) Cholesterol[0] + (1) (4Z,7Z,10Z,13Z,16Z,19Z)-Docosahexaenoyl-CoA[0] <=> (1) CoA[0] + (1) cholesteryl docosahexaenoate[0]	=	null	null	MetaCyc: RXN-20226	null	cpd00010;cpd00160;cpd14890;cpd45744	OK	0	null	EQC	Primary Database
rxn58224			(1) cpd00005[0] + (1) cpd00070[0] + (2) cpd00519[0] + (1) cpd48586[0] <=> (1) cpd00006[0] + (3) cpd00010[0] + (3) cpd00011[0] + (1) cpd48958[0]	-1:cpd00005:0:"NADPH";-5:cpd00067:0:"H+";-1:cpd00070:0:"Malonyl-CoA";-2:cpd00519:0:"D-methylmalonyl-CoA";-1:cpd48586:0:"3-amino-5-hydroxybenzoyl-[chaxamycin PKS]";1:cpd00006:0:"NADP";3:cpd00010:0:"CoA";3:cpd00011:0:"CO2";1:cpd48958:0:"a tetraketide-[chaxamycin PKS]"	0	(1) cpd00005[0] + (5) cpd00067[0] + (1) cpd00070[0] + (2) cpd00519[0] + (1) cpd48586[0] <=> (1) cpd00006[0] + (3) cpd00010[0] + (3) cpd00011[0] + (1) cpd48958[0]	(1) NADPH[0] + (5) H+[0] + (1) Malonyl-CoA[0] + (2) D-methylmalonyl-CoA[0] + (1) 3-amino-5-hydroxybenzoyl-[chaxamycin PKS][0] <=> (1) NADP[0] + (3) CoA[0] + (3) CO2[0] + (1) a tetraketide-[chaxamycin PKS][0]	?	null	MetaCyc: Antibiotic-Biosynthesis (Antibiotic Biosynthesis); Biosynthesis (); POLYKETIDE-SYN (Polyketide Biosynthesis); PWY-8036 (chaxamycin biosynthesis); SECONDARY-METABOLITE-BIOSYNTHESIS (Secondary Metabolite Biosynthesis); Toxin-Biosynthesis ()	MetaCyc: RXN-20290	null	cpd00005;cpd00006;cpd00010;cpd00011;cpd00067;cpd00070;cpd00519;cpd48586;cpd48958	OK	0	null	EQP|HB	Primary Database
rxn58225			(1) cpd00007[0] + (1) cpd03851[0] <=> (1) cpd48104[0]	-1:cpd00007:0:"O2";-1:cpd03851:0:"Eicosapentaenoic acid";1:cpd48104:0:"15(<i>S</i>)-HpEPE"	0	(1) cpd00007[0] + (1) cpd03851[0] => (1) cpd48104[0]	(1) O2[0] + (1) Eicosapentaenoic acid[0] => (1) 15(<i>S</i>)-HpEPE[0]	>	null	MetaCyc: Biosynthesis (); Lipid-Biosynthesis (Fatty Acid and Lipid Biosynthesis); PWY-8399 (icosapentaenoate metabolites biosynthesis)	MetaCyc: RXN-23473	null	cpd00007;cpd03851;cpd48104	OK	0	null	EQC	Primary Database
rxn58226			(1) cpd00005[0] + (1) cpd00007[0] + (1) cpd28117[0] <=> (1) cpd00001[0] + (1) cpd00006[0] + (1) cpd48963[0]	-1:cpd00005:0:"NADPH";-1:cpd00007:0:"O2";-2:cpd00067:0:"H+";-1:cpd28117:0:"Rifamycin-Tetraketide-Acps";1:cpd00001:0:"H2O";1:cpd00006:0:"NADP";1:cpd48963:0:"7-(3-amino-2,5-dihydroxyphenyl)-7-hydroxy-2,6-dimethyl-3,5-dioxoheptanoyl-[rifamycin PKS]"	0	(1) cpd00005[0] + (1) cpd00007[0] + (2) cpd00067[0] + (1) cpd28117[0] <=> (1) cpd00001[0] + (1) cpd00006[0] + (1) cpd48963[0]	(1) NADPH[0] + (1) O2[0] + (2) H+[0] + (1) Rifamycin-Tetraketide-Acps[0] <=> (1) H2O[0] + (1) NADP[0] + (1) 7-(3-amino-2,5-dihydroxyphenyl)-7-hydroxy-2,6-dimethyl-3,5-dioxoheptanoyl-[rifamycin PKS][0]	?	null	MetaCyc: Antibiotic-Biosynthesis (Antibiotic Biosynthesis); Biosynthesis (); POLYKETIDE-SYN (Polyketide Biosynthesis); PWY-5984 (rifamycin B biosynthesis); PWY-5993 (superpathway of rifamycin B biosynthesis); SECONDARY-METABOLITE-BIOSYNTHESIS (Secondary Metabolite Biosynthesis); Super-Pathways (); Toxin-Biosynthesis ()	MetaCyc: RXN-20247	null	cpd00001;cpd00005;cpd00006;cpd00007;cpd00067;cpd28117;cpd48963	OK	0	null	EQP|HB	Primary Database
