id	name	abbreviation	direction	thermoReversibility	status	defaultProtons	equation
rxn02852	Benzene-1,2,4-triol:oxygen 1,2-oxidoreductase (decyclizing)	Benzene-1,2,4-triol:oxygen 1,2-oxidoreductase (decyclizing)	=	>	OK	0	(1) cpd00007[c] + (1) cpd01822[c] <=> (2) cpd00067[c] + (1) cpd02307[c]
rxn02853	Imidazole acetaldehyde:NAD+ oxidoreductase	ALDD20x	=	>	OK	0	(1) cpd00001[c] + (1) cpd00003[c] + (1) cpd03052[c] <=> (1) cpd00004[c] + (2) cpd00067[c] + (1) cpd01831[c]
rxn02854	imidazole-4-acetate,NADH:oxygen oxidoreductase (5-hydroxylating)	imidazole-4-acetate,NADH:oxygen oxidoreductase (5-hydroxylating)	=	>	OK	0	(1) cpd00004[c] + (1) cpd00007[c] + (1) cpd00067[c] + (1) cpd01831[c] <=> (1) cpd00001[c] + (1) cpd00003[c] + (1) cpd03055[c]
rxn02855	Imidazole-4-acetate:5-phosphoribosyl-diphosphate ligase (ADP- and	pyrophosphate- forming)	=	>	OK	0	(1) cpd00001[c] + (1) cpd00002[c] + (1) cpd00103[c] + (1) cpd01831[c] <=> (1) cpd00008[c] + (1) cpd00009[c] + (1) cpd00012[c] + (1) cpd00067[c] + (1) cpd02709[c]
rxn02856	rxn02856	rxn02856	=	<	CI:-2	0	(1) cpd00011[c] + (2) cpd00067[c] + (1) cpd01831[c] <=> (1) cpd00001[c] + (1) cpd02091[c]
rxn02857	S-Adenosyl-L-methionine:5,8,13,13a-tetrahydrocolumbamine	2-O-methyltransferase	=	=	OK	0	(1) cpd00017[c] + (1) cpd02545[c] <=> (1) cpd00019[c] + (1) cpd00067[c] + (1) cpd01851[c]
rxn02858	3,4-Dihydroxyphenylacetaldehyde hydro-lyase (adding dopamine)	3,4-Dihydroxyphenylacetaldehyde hydro-lyase (adding dopamine)	=	>	OK	0	(1) cpd02357[c] + (1) cpd02500[c] <=> (1) cpd00001[c] + (1) cpd00067[c] + (1) cpd01864[c]
rxn02859	Aldehyde:oxygen oxidoreductase	Aldehyde:oxygen oxidoreductase	=	>	MI:O1/C7/N2|CI:-1|HI:-7	0	(2) cpd00001[c] + (2) cpd00007[c] + (1) cpd01866[c] <=> (2) cpd00025[c] + (1) cpd03472[c] + (1) cpd03473[c]
rxn02860	Toluene-cis-1,2-dihydrodiol:NAD+ oxidoreductase	Toluene-cis-1,2-dihydrodiol:NAD+ oxidoreductase	=	>	OK	0	(1) cpd00003[c] + (1) cpd02798[c] <=> (1) cpd00004[c] + (1) cpd00067[c] + (1) cpd01871[c]
rxn02861	3-Methylcatechol:oxygen 2,3-oxidoreductase(decyclizing)	3MCAT23DOX	=	>	OK	0	(1) cpd00007[c] + (1) cpd01871[c] <=> (1) cpd00067[c] + (1) cpd03715[c]
rxn02862	O3-Acetyl-L-serine acetate-lyase (adding 3,4-dihydroxypyridin-1-yl)	O3-Acetyl-L-serine acetate-lyase (adding 3,4-dihydroxypyridin-1-yl)	=	=	OK	0	(1) cpd00722[c] + (1) cpd01877[c] <=> (1) cpd00029[c] + (2) cpd00067[c] + (1) cpd02715[c]
rxn02863	rxn02863	rxn02863	=	<	OK	0	(1) cpd00015[c] + (1) cpd01879[c] <=> (1) cpd00982[c] + (1) cpd03649[c]
rxn02864	3-Indoleacetaldoxime hydro-lyase	3-Indoleacetaldoxime hydro-lyase	=	>	OK	0	(1) cpd01880[c] <=> (1) cpd00001[c] + (1) cpd01881[c]
rxn02865	Thioglucoside glucohydrolase	Thioglucoside glucohydrolase	=	>	OK	0	(1) cpd00001[c] + (1) cpd03467[c] <=> (1) cpd00027[c] + (1) cpd00048[c] + (1) cpd00067[c] + (1) cpd00074[c] + (1) cpd01881[c]
rxn02866	3-Methylbutanoyl-CoA:(acceptor) 2,3-oxidoreductase	ACOAD8	=	<	OK	0	(1) cpd00015[c] + (1) cpd01882[c] <=> (1) cpd00982[c] + (1) cpd01966[c]
rxn02867	3-methylbutanoyl-CoA:enzyme N6-(dihydrolipoyl)lysine	3MBT	=	=	OK	0	(1) cpd00449[c] + (1) cpd01882[c] <=> (1) cpd00010[c] + (1) cpd03046[c]
rxn02868	3alpha-hydroxyglycyrrhetinate:NADP+ 3-oxidoreductase	3alpha-hydroxyglycyrrhetinate:NADP+ 3-oxidoreductase	=	=	OK	0	(1) cpd00006[c] + (1) cpd02445[c] <=> (1) cpd00005[c] + (1) cpd00067[c] + (1) cpd01886[c]
rxn02869	3-cis-Dodecenoyl-CoA delta3-cis-delta2-trans-isomerase	ENOYL-COA-DELTA-ISOM-RXN	=	=	OK	0	(1) cpd01887[c] <=> (1) cpd02060[c]
rxn02870	4-Chlorobenzoyl CoA chlorohydrolase	4-Chlorobenzoyl CoA chlorohydrolase	=	<	MI:Cl-1|CI:1	0	(1) cpd00001[c] + (1) cpd03822[c] <=> (1) cpd00067[c] + (1) cpd01892[c]
rxn02871	Penicillin amidohydrolase	Penicillin amidohydrolase	=	=	OK	0	(1) cpd00001[c] + (1) cpd03292[c] <=> (1) cpd00430[c] + (1) cpd01896[c]
rxn02872	ethyl-(R)-3-hydroxyhexanoate:NADP+ 3-oxidoreductase	ethyl-(R)-3-hydroxyhexanoate:NADP+ 3-oxidoreductase	=	=	OK	0	(1) cpd00006[c] + (1) cpd02410[c] <=> (1) cpd00005[c] + (1) cpd00067[c] + (1) cpd01905[c]
rxn02873	ethyl-(S)-3-hydroxyhexanoate:NADP+ 3-oxidoreductase	ethyl-(S)-3-hydroxyhexanoate:NADP+ 3-oxidoreductase	=	=	OK	0	(1) cpd00006[c] + (1) cpd02411[c] <=> (1) cpd00005[c] + (1) cpd00067[c] + (1) cpd01905[c]
rxn02874	UDPglucose:hydroxyanthraquinone O-glucosyltransferase	UDPglucose:hydroxyanthraquinone O-glucosyltransferase	=	=	OK	0	(1) cpd00026[c] + (1) cpd01909[c] <=> (1) cpd00014[c] + (1) cpd02208[c]
rxn02875	N-Acetylmuramoyl-Ala amidohydrolase	AMAA	=	=	OK	0	(1) cpd00001[c] + (1) cpd01923[c] <=> (1) cpd00035[c] + (1) cpd03485[c]
rxn02876	N-Benzoyl-D-arginine-4-nitroanilide amidohydrolase	N-Benzoyl-D-arginine-4-nitroanilide amidohydrolase	=	=	OK	0	(1) cpd00001[c] + (1) cpd02643[c] <=> (1) cpd00067[c] + (1) cpd01438[c] + (1) cpd01924[c]
rxn02877	cis-1,2-dihydronaphthalene-1,2-diol:NAD+ 1,2-oxidoreductase	cis-1,2-dihydronaphthalene-1,2-diol:NAD+ 1,2-oxidoreductase	=	>	OK	0	(1) cpd00003[c] + (1) cpd02646[c] <=> (1) cpd00004[c] + (1) cpd00067[c] + (1) cpd01932[c]
rxn02878	rxn02878	rxn02878	=	>	OK	0	(1) cpd00007[c] + (1) cpd01932[c] <=> (1) cpd00067[c] + (1) cpd03711[c]
rxn02879	12,13-Diacylphorbate 12-acylhydrolase	12,13-Diacylphorbate 12-acylhydrolase	=	=	OK	0	(1) cpd00001[c] + (1) cpd02283[c] <=> (1) cpd00067[c] + (1) cpd00211[c] + (1) cpd01935[c]
rxn02880	UDPglucose:13-hydroxydocosanoate 13-beta-D-glucosyltransferase	UDPglucose:13-hydroxydocosanoate 13-beta-D-glucosyltransferase	=	=	OK	0	(1) cpd00026[c] + (1) cpd01951[c] <=> (1) cpd00014[c] + (1) cpd02534[c]
rxn02881	2,6-dihydroxypyridine,NADH:oxygen oxidoreductase (3-hydroxylating)	2,6-dihydroxypyridine,NADH:oxygen oxidoreductase (3-hydroxylating)	=	>	OK	0	(1) cpd00004[c] + (1) cpd00007[c] + (1) cpd00067[c] + (1) cpd01955[c] <=> (1) cpd00001[c] + (1) cpd00003[c] + (1) cpd02185[c]
rxn02882	rxn02882	rxn02882	=	=	OK	0	(1) cpd00001[c] + (1) cpd01960[c] <=> (1) cpd03327[c]
rxn02883	rxn02883	rxn02883	=	<	OK	0	(1) cpd00001[c] + (1) cpd01960[c] <=> (1) cpd03708[c]
rxn02884	5-Oxopent-3-ene-1,2,5-tricarboxylate carboxy-lyase	5-Oxopent-3-ene-1,2,5-tricarboxylate carboxy-lyase	=	>	OK	0	(1) cpd00067[c] + (1) cpd02507[c] <=> (1) cpd00011[c] + (1) cpd01960[c]
rxn02885	rxn02885	rxn02885	=	<	OK	0	(1) cpd01960[c] <=> (1) cpd03326[c]
rxn02886	3-Hydroxy-L-glutamate 1-carboxy-lyase	3-Hydroxy-L-glutamate 1-carboxy-lyase	=	>	OK	0	(1) cpd00067[c] + (1) cpd01963[c] <=> (1) cpd00011[c] + (1) cpd02309[c]
rxn02887	3-Hydroxybenzyl-alcohol:NADP+ oxidoreductase	3-Hydroxybenzyl-alcohol:NADP+ oxidoreductase	=	=	OK	0	(1) cpd00006[c] + (1) cpd02129[c] <=> (1) cpd00005[c] + (1) cpd00067[c] + (1) cpd01964[c]
rxn02888	3-Hydroxyisopentyl-CoA hydro-lyase	3-Hydroxyisopentyl-CoA hydro-lyase	=	=	OK	0	(1) cpd03570[c] <=> (1) cpd00001[c] + (1) cpd01966[c]
rxn02889	3-Methylcrotonoyl-CoA:carbon-dioxide ligase (ADP-forming)	MCCc	=	=	OK	0	(1) cpd00002[c] + (1) cpd00242[c] + (1) cpd01966[c] <=> (1) cpd00008[c] + (1) cpd00009[c] + (1) cpd00067[c] + (1) cpd02068[c]
rxn02890	3alpha-Hydroxy-5beta-cholanate:NAD+ oxidoreductase	3alpha-Hydroxy-5beta-cholanate:NAD+ oxidoreductase	=	=	OK	0	(1) cpd00003[c] + (1) cpd02475[c] <=> (1) cpd00004[c] + (1) cpd00067[c] + (1) cpd01967[c]
rxn02891	4-Chlorophenylacetonitrile aminohydrolase	4-Chlorophenylacetonitrile aminohydrolase	=	>	OK	0	(2) cpd00001[c] + (1) cpd02310[c] <=> (1) cpd00013[c] + (1) cpd01972[c]
rxn02892	4-Methylumbelliferyl-acetate acylhydrolase	4-Methylumbelliferyl-acetate acylhydrolase	=	>	OK	0	(1) cpd00001[c] + (1) cpd02393[c] <=> (1) cpd00029[c] + (1) cpd00067[c] + (1) cpd01976[c]
rxn02893	rxn02893	rxn02893	=	<	OK	0	(1) cpd00004[c] + (1) cpd00011[c] + (1) cpd00067[c] + (1) cpd01979[c] <=> (1) cpd00001[c] + (1) cpd00003[c] + (1) cpd03291[c]
rxn02894	ATP:S5-methyl-5-thio-D-ribose 1-phosphotransferase	MTRK	=	=	OK	0	(1) cpd00002[c] + (1) cpd01981[c] <=> (1) cpd00008[c] + (1) cpd02574[c]
rxn02895	5-Phospho-D-ribosylamine:glycine ligase (ADP-forming)	PRAGSr	=	>	OK	0	(1) cpd00002[c] + (1) cpd00033[c] + (1) cpd01982[c] <=> (1) cpd00008[c] + (1) cpd00009[c] + (1) cpd00067[c] + (1) cpd02394[c]
rxn02896	rxn02896	rxn02896	=	=	OK	0	(1) cpd03296[c] <=> (1) cpd03972[c]
rxn02897	Nicotinate-nucleotide:dimethylbenzimidazole	NNDMBRT	=	=	OK	0	(1) cpd00873[c] + (1) cpd01997[c] <=> (1) cpd00067[c] + (1) cpd00218[c] + (1) cpd02904[c]
rxn02898	O-Succinylbenzoyl-CoA 1,4-dihydroxy-2-naphthoate-lyase	NPHS	=	>	OK	0	(1) cpd02021[c] <=> (1) cpd00010[c] + (1) cpd02295[c]
rxn02899	(+)-cis-3,4-dihydrophenanthrene-3,4-diol:NAD+ 3,4-oxidoreductase	(+)-cis-3,4-dihydrophenanthrene-3,4-diol:NAD+ 3,4-oxidoreductase	=	>	OK	0	(1) cpd00003[c] + (1) cpd02726[c] <=> (1) cpd00004[c] + (1) cpd00067[c] + (1) cpd02022[c]
rxn02900	(2-Aminoethyl)phosphonate:pyruvate aminotransferase	2AEPPNAT	=	=	OK	0	(1) cpd00020[c] + (1) cpd02233[c] <=> (1) cpd00035[c] + (1) cpd02024[c]
rxn02901	Dimethylsulfonioacetate:L-homocysteine S-methyltransferase	Dimethylsulfonioacetate:L-homocysteine S-methyltransferase	=	>	OK	0	(1) cpd00135[c] + (1) cpd02146[c] <=> (1) cpd00060[c] + (1) cpd00067[c] + (1) cpd02028[c]
rxn02902	Tetrahydroxypteridine lyase (isomerizing)	Tetrahydroxypteridine lyase (isomerizing)	=	>	OK	0	(1) cpd02033[c] <=> (1) cpd00067[c] + (1) cpd02112[c]
rxn02903	Geranylgeranyl diphosphate:sn-glyceryl phosphate	geranylgeranyltransferase	=	=	OK	0	(1) cpd00289[c] + (1) cpd02037[c] <=> (1) cpd00012[c] + (1) cpd02797[c]
rxn02904	(S)-4-Hydroxymandelate racemase	(S)-4-Hydroxymandelate racemase	=	=	OK	0	(1) cpd02043[c] <=> (1) cpd03170[c]
rxn02905	21-Hydroxypregnenolone:NAD+ 3-oxidoreductase	21-Hydroxypregnenolone:NAD+ 3-oxidoreductase	=	=	OK	0	(1) cpd00003[c] + (1) cpd03266[c] <=> (1) cpd00004[c] + (1) cpd00067[c] + (1) cpd02047[c]
rxn02906	21-Hydroxypregnenolone:NADP+ 3-oxidoreductase	21-Hydroxypregnenolone:NADP+ 3-oxidoreductase	=	=	OK	0	(1) cpd00006[c] + (1) cpd03266[c] <=> (1) cpd00005[c] + (1) cpd00067[c] + (1) cpd02047[c]
rxn02907	11-Deoxycorticosterone ketol-isomerase	11-Deoxycorticosterone ketol-isomerase	=	=	OK	0	(1) cpd02047[c] <=> (1) cpd02538[c]
rxn02908	16alpha-Hydroxyprogesterone hydro-lyase	16alpha-Hydroxyprogesterone hydro-lyase	=	>	OK	0	(1) cpd02349[c] <=> (1) cpd00001[c] + (1) cpd02049[c]
rxn02909	2-Carboxy-D-arabinitol-1-phosphate 1-phosphohydrolase	2-Carboxy-D-arabinitol-1-phosphate 1-phosphohydrolase	=	>	OK	0	(1) cpd00001[c] + (1) cpd02604[c] <=> (1) cpd00009[c] + (1) cpd00067[c] + (1) cpd02054[c]
rxn02910	S-Adenosyl-L-methionine:2-methylpropanal-oxime O-methyltransferase	S-Adenosyl-L-methionine:2-methylpropanal-oxime O-methyltransferase	=	=	OK	0	(1) cpd00017[c] + (1) cpd02058[c] <=> (1) cpd00019[c] + (1) cpd00067[c] + (1) cpd02470[c]
rxn02911	(S)-3-Hydroxydodecanoyl-CoA hydro-lyase	ECOAH5	=	=	OK	0	(1) cpd03116[c] <=> (1) cpd00001[c] + (1) cpd02060[c]
rxn02912	3-Hydroxy-L-kynurenine:2-oxoglutarate aminotransferase	3-Hydroxy-L-kynurenine:2-oxoglutarate aminotransferase	=	=	OK	0	(1) cpd00024[c] + (1) cpd02065[c] <=> (1) cpd00023[c] + (1) cpd03356[c]
rxn02913	rxn02913	rxn02913	=	>	OK	0	(1) cpd00067[c] + (1) cpd02065[c] <=> (1) cpd00011[c] + (1) cpd03347[c]
rxn02914	3-Phosphoserine:2-oxoglutarate aminotransferase	PSERT	=	=	OK	0	(1) cpd00024[c] + (1) cpd00738[c] <=> (1) cpd00023[c] + (1) cpd02069[c]
rxn02915	6-Acetamido-2-oxohexanoate amidohydrolase	6-Acetamido-2-oxohexanoate amidohydrolase	=	=	OK	0	(1) cpd00001[c] + (1) cpd03291[c] <=> (1) cpd00029[c] + (1) cpd02074[c]
rxn02916	6-Amino-2-oxohexanoate cyclation	AOXHEXCYCL	=	>	SP|OK	0	(1) cpd02074[c] <=> (1) cpd00001[c] + (1) cpd00067[c] + (1) cpd00922[c]
rxn02917	2-Hydroxyethylenedicarboxylate hydro-lyase	2-Hydroxyethylenedicarboxylate hydro-lyase	=	<	OK	0	(1) cpd02469[c] <=> (1) cpd00001[c] + (1) cpd02080[c]
rxn02918	UDPglucose:glycoprotein-D-mannose glucosephosphotransferase	UDPglucose:glycoprotein-D-mannose glucosephosphotransferase	=	=	OK	0	(1) cpd00026[c] + (1) cpd02086[c] <=> (1) cpd00091[c] + (1) cpd02831[c]
rxn02919	6-(D-Glucose-1-phospho)-D-mannosylglycoprotein	glucose-1-phosphohydrolase	=	>	OK	0	(1) cpd00001[c] + (1) cpd02831[c] <=> (1) cpd00089[c] + (1) cpd02086[c]
rxn02920	UDP-N-acetyl-D-galactosamine:N-acetyl-D-galactosaminyl-1,3-D-	alpha-N-acetylgalactosaminyltransferase	=	=	MI:O-1/R1|HI:1	0	(1) cpd00175[c] + (1) cpd02088[c] <=> (1) cpd00014[c] + (1) cpd02997[c]
rxn02921	alpha-N-Acetyl-D-galactosaminide N-acetylgalactosaminohydrolase	alpha-N-Acetyl-D-galactosaminide N-acetylgalactosaminohydrolase	=	=	MI:O-1/R1|HI:1	0	(1) cpd00832[c] + (1) cpd02088[c] <=> (1) cpd00001[c] + (1) cpd02997[c]
rxn02922	Trihexosylceramide N-acetylhexosaminohydrolase	Trihexosylceramide N-acetylhexosaminohydrolase	=	<	OK	0	(1) cpd00832[c] + (1) cpd02885[c] <=> (1) cpd00001[c] + (1) cpd02088[c]
rxn02923	(S)-3-(Imidazol-5-yl)lactate:NAD+ oxidoreductase	(S)-3-(Imidazol-5-yl)lactate:NAD+ oxidoreductase	=	=	OK	0	(1) cpd00003[c] + (1) cpd02383[c] <=> (1) cpd00004[c] + (1) cpd00067[c] + (1) cpd02091[c]
rxn02924	(S)-3-(Imidazol-5-yl)lactate:NADP+ oxidoreductase	(S)-3-(Imidazol-5-yl)lactate:NADP+ oxidoreductase	=	=	OK	0	(1) cpd00006[c] + (1) cpd02383[c] <=> (1) cpd00005[c] + (1) cpd00067[c] + (1) cpd02091[c]
rxn02925	L-Alanine:3-oxopropanoate aminotransferase	L-Alanine:3-oxopropanoate aminotransferase	=	=	OK	0	(1) cpd00035[c] + (1) cpd00287[c] <=> (1) cpd00020[c] + (1) cpd02096[c]
rxn02926	L-3-Amino-isobutanoate:2-oxoglutarate aminotransferase	L-3-Amino-isobutanoate:2-oxoglutarate aminotransferase	=	=	OK	0	(1) cpd00024[c] + (1) cpd02096[c] <=> (1) cpd00023[c] + (1) cpd00287[c]
rxn02927	N2-succinyl-L-arginine iminohydrolase (decarboxylating)	SADH	=	>	OK	0	(2) cpd00001[c] + (2) cpd00067[c] + (1) cpd02103[c] <=> (1) cpd00011[c] + (2) cpd00013[c] + (1) cpd02160[c]
rxn02928	2,3,4,5-Tetrahydrodipicolinate:NAD+ oxidoreductase	2,3,4,5-Tetrahydrodipicolinate:NAD+ oxidoreductase	=	=	OK	0	(1) cpd00003[c] + (1) cpd02465[c] <=> (1) cpd00004[c] + (1) cpd00067[c] + (1) cpd02120[c]
rxn02929	2,3,4,5-Tetrahydrodipicolinate:NADP+ oxidoreductase	DHDPRy	=	=	OK	0	(1) cpd00006[c] + (1) cpd02465[c] <=> (1) cpd00005[c] + (1) cpd00067[c] + (1) cpd02120[c]
rxn02930	D-threo-2,4-diaminopentanoate:NAD+ oxidoreductase (deaminating)	D-threo-2,4-diaminopentanoate:NAD+ oxidoreductase (deaminating)	=	=	OK	0	(1) cpd00001[c] + (1) cpd00003[c] + (1) cpd02448[c] <=> (1) cpd00004[c] + (1) cpd00013[c] + (1) cpd00067[c] + (1) cpd02121[c]
rxn02931	D-threo-2,4-diaminopentanoate:NADP+ oxidoreductase(phosphorylating)	D-threo-2,4-diaminopentanoate:NADP+ oxidoreductase(deaminating)	=	=	OK	0	(1) cpd00001[c] + (1) cpd00006[c] + (1) cpd02448[c] <=> (1) cpd00005[c] + (1) cpd00013[c] + (1) cpd00067[c] + (1) cpd02121[c]
rxn02932	Bis(2-ethylhexyl)phthalate acylhydrolase	Bis(2-ethylhexyl)phthalate acylhydrolase	=	=	OK	0	(1) cpd00001[c] + (1) cpd02318[c] <=> (1) cpd00067[c] + (1) cpd01641[c] + (1) cpd02123[c]
rxn02933	(2S,3S)-3-hydroxy-2-methylbutanoyl-CoA:NAD+ oxidoreductase	HACD8	=	=	OK	0	(1) cpd00003[c] + (1) cpd02691[c] <=> (1) cpd00004[c] + (1) cpd00067[c] + (1) cpd02124[c]
rxn02934	(2S,3S)-3-Hydroxy-2-methylbutanoyl-CoA hydro-liase	ECOAH9	=	=	OK	0	(1) cpd02691[c] <=> (1) cpd00001[c] + (1) cpd02125[c]
rxn02935	(E)-2-Methylcrotonoyl-CoA :13-hydroxylupinine	O-2-methylcrotonoyltransferase	=	>	OK	0	(1) cpd01704[c] + (1) cpd02125[c] <=> (1) cpd00010[c] + (1) cpd02565[c]
rxn02936	3-Phospho-D-erythronate hydro-lyase	3-Phospho-D-erythronate hydro-lyase	=	=	OK	0	(1) cpd02132[c] <=> (1) cpd00001[c] + (1) cpd02645[c]
rxn02937	2-(Formamido)-N1-(5-phosphoribosyl)acetamidine cyclo-ligase	PRAIS	=	=	RC|OK	0	(1) cpd00002[c] + (1) cpd02826[c] <=> (1) cpd00008[c] + (1) cpd00009[c] + (1) cpd00067[c] + (1) cpd02140[c]
rxn02938	1-(5-Phospho-D-ribosyl)-5-amino-4-imidazolecarboxylate carboxy-lyase	AIRCr	=	>	OK	0	(1) cpd00067[c] + (1) cpd02893[c] <=> (1) cpd00011[c] + (1) cpd02140[c]
rxn02939	4-phospho-D-erythronate:NAD+ 2-oxidoreductase	PERD	=	=	OK	0	(1) cpd00003[c] + (1) cpd02147[c] <=> (1) cpd00004[c] + (1) cpd00067[c] + (1) cpd03606[c]
rxn02940	Oxalyl-CoA:L-2,3-diaminopropanoate N3-oxalyltransferase	Oxalyl-CoA:L-2,3-diaminopropanoate N3-oxalyltransferase	=	>	OK	0	(1) cpd00262[c] + (1) cpd02150[c] <=> (1) cpd00010[c] + (1) cpd02586[c]
rxn02941	3'-Phosphoadenylylsulfate:L-tyrosine-methyl-ester sulfotransferase	3'-Phosphoadenylylsulfate:L-tyrosine-methyl-ester sulfotransferase	=	=	OK	0	(1) cpd00044[c] + (1) cpd02151[c] <=> (1) cpd00045[c] + (1) cpd02580[c]
rxn02942	rxn02942	rxn02942	=	<	OK	0	(1) cpd02154[c] <=> (1) cpd00001[c] + (1) cpd03055[c]
rxn02943	CTP:N-acylneuraminate cytidylyltransferase	CTP:N-acylneuraminate cytidylyltransferase	=	>	OK	0	(1) cpd00052[c] + (1) cpd02155[c] <=> (1) cpd00012[c] + (1) cpd02319[c]
rxn02944	N2-succinyl-L-ornithine:2-oxoglutarate 5-aminotransferase	SOTA	=	=	OK	0	(1) cpd00024[c] + (1) cpd02160[c] <=> (1) cpd00023[c] + (1) cpd03526[c]
rxn02945	prephytoene diphosphate:geranylgeranyl-diphosphate	geranylgeranyltransferase	=	>	OK	0	(1) cpd02168[c] <=> (1) cpd00012[c] + (1) cpd03211[c]
rxn02946	cis-4-Hydroxy-D-proline:oxygen oxidoreductase (deaminating)	cis-4-Hydroxy-D-proline:oxygen oxidoreductase (deaminating)	=	>	OK	0	(1) cpd00007[c] + (1) cpd02175[c] <=> (1) cpd00025[c] + (1) cpd02626[c]
rxn02947	dTDP-L-dihydrostreptose:streptidine-6-phosphate	dihydrostreptosyltransferase	=	=	OK	0	(1) cpd00825[c] + (1) cpd02177[c] <=> (1) cpd00297[c] + (1) cpd02899[c]
rxn02948	rxn02948	rxn02948	=	>	OK	0	(1) cpd00001[c] + (1) cpd00067[c] + (1) cpd02183[c] <=> (1) cpd00011[c] + (1) cpd02258[c]
rxn02949	(S)-3-Hydroxyisobutyryl-CoA hydro-lyase	ECOAH2c	=	=	OK	0	(1) cpd00001[c] + (1) cpd02187[c] <=> (1) cpd03572[c]
rxn02950	(S)-3-Methyl-2-oxopentanoate:[dihydrolipoyllysine-residue	ODH2i	=	>	OK	0	(1) cpd00067[c] + (1) cpd00213[c] + (1) cpd00508[c] <=> (1) cpd00011[c] + (1) cpd03045[c]
rxn02951	NADH:4-nitroquinoline-N-oxide oxidoreductase	NADH:4-nitroquinoline-N-oxide oxidoreductase	=	=	OK	0	(2) cpd00004[c] + (2) cpd00067[c] + (1) cpd02195[c] <=> (1) cpd00001[c] + (2) cpd00003[c] + (1) cpd02505[c]
rxn02952	NADPH:4-nitroquinoline-N-oxide oxidoreductase	NADPH:4-nitroquinoline-N-oxide oxidoreductase	=	=	OK	0	(2) cpd00005[c] + (2) cpd00067[c] + (1) cpd02195[c] <=> (1) cpd00001[c] + (2) cpd00006[c] + (1) cpd02505[c]
rxn02953	(R)-4'-Phosphopantothenate:L-cysteine ligase	(R)-4'-Phosphopantothenate:L-cysteine ligase	=	>	MI:C-2/N-1/O1/S-1|CI:-1|HI:6	0	(1) cpd00002[c] + (1) cpd00084[c] + (1) cpd00834[c] <=> (1) cpd00008[c] + (1) cpd00009[c] + (1) cpd00067[c] + (1) cpd02666[c]
rxn02954	(R)-4'-Phosphopantothenate:L-cysteine ligase	PPNCL2	=	>	MI:C-2/N-1/O1/S-1|CI:-1|HI:6	0	(1) cpd00052[c] + (1) cpd00084[c] + (1) cpd00834[c] <=> (1) cpd00012[c] + (1) cpd00046[c] + (1) cpd02666[c]
rxn02955	(R)-4'-Phosphopantothenate:L-cysteine ligase	phosphopantothenate-cysteine ligase	=	>	MI:C-2/N-1/O1/S-1|CI:-1|HI:6	0	(1) cpd00052[c] + (1) cpd00084[c] + (1) cpd00834[c] <=> (1) cpd00009[c] + (1) cpd00067[c] + (1) cpd00096[c] + (1) cpd02666[c]
rxn02956	D-4-Hydroxyphenylglycine:2-oxoglutarate aminotransferase	D-4-Hydroxyphenylglycine:2-oxoglutarate aminotransferase	=	=	OK	0	(1) cpd00024[c] + (1) cpd02202[c] <=> (1) cpd00023[c] + (1) cpd02259[c]
rxn02957	ATP:5-methyldeoxycytidine-5'-phosphate phosphotransferase	ATP:5-methyldeoxycytidine-5'-phosphate phosphotransferase	=	=	OK	0	(1) cpd00002[c] + (1) cpd02204[c] <=> (1) cpd00008[c] + (1) cpd02573[c]
rxn02958	Propane-1,2-diol-1-phosphate:NAD+ oxidoreductase	Propane-1,2-diol-1-phosphate:NAD+ oxidoreductase	=	=	OK	0	(1) cpd00003[c] + (1) cpd02423[c] <=> (1) cpd00004[c] + (1) cpd00067[c] + (1) cpd02209[c]
rxn02959	S-adenosyl-L-methionine:magnesium-protoporphyrin-IX	O-methyltransferase	=	=	OK	0	(1) cpd00017[c] + (1) cpd02216[c] <=> (1) cpd00019[c] + (1) cpd02762[c]
rxn02960	rxn02960	rxn02960	=	<	OK	0	(1) cpd00011[c] + (1) cpd02233[c] <=> (1) cpd00067[c] + (1) cpd03378[c]
rxn02961	CTP:ethanolamine-phosphate cytidylyltransferase	CTP:ethanolamine-phosphate cytidylyltransferase	=	=	OK	0	(1) cpd00052[c] + (1) cpd00067[c] + (1) cpd02233[c] <=> (1) cpd00012[c] + (1) cpd03379[c]
rxn02962	rxn02962	rxn02962	=	>	OK	0	(1) cpd00025[c] + (1) cpd02233[c] <=> (1) cpd00009[c] + (1) cpd00162[c]
rxn02963	rxn02963	rxn02963	=	>	MI:O1	0	(1) cpd02233[c] <=> (1) cpd03381[c]
rxn02964	rxn02964	rxn02964	=	<	MI:C1|HI:-2	0	(1) cpd02233[c] <=> (1) cpd03382[c]
rxn02965	rxn02965	rxn02965	=	>	MI:O1|CI:-1|HI:1	0	(1) cpd02024[c] <=> (1) cpd03385[c]
rxn02966	rxn02966	rxn02966	=	>	MI:C24/O4|CI:-1|HI:-37	0	(1) cpd02233[c] <=> (1) cpd03386[c]
rxn02967	(7E,9E,11Z,14Z)-(5S,6R)-6-(cystein-S-yl)-5-hydroxyicosa-7,9,11,14-	tetraenoate,NADPH:oxygen oxidoreductase (20-hydroxylating)	=	>	OK	0	(1) cpd00005[c] + (1) cpd00007[c] + (1) cpd00067[c] + (1) cpd03541[c] <=> (1) cpd00001[c] + (1) cpd00006[c] + (1) cpd02247[c]
rxn02968	rxn02968	rxn02968	=	>	MI:O1	0	(1) cpd02252[c] <=> (1) cpd03498[c]
