id	names	equation	enzymes
R02294	N-Ribosylnicotinamide:orthophosphate ribosyltransferase	C03150[0] + C00009[0] <=> C00153[0] + C00620[0]	2.4.2.1
R02295	Nicotinate D-ribonucleoside:orthophosphate ribosyltransferase	C05841[0] + C00009[0] <=> C00253[0] + C00620[0] + C00080[0]	2.4.2.1
R02296	Cytidine:orthophosphate alpha-D-ribosyltransferase	C00475[0] + C00009[0] <=> C00380[0] + C00620[0]	2.4.2.2
R02297	Xanthosine:orthophosphate ribosyltransferase	C01762[0] + C00009[0] <=> C00385[0] + C00620[0]	2.4.2.1|2.4.2.-
R02298	Pyrimidine-nucleoside:orthophosphate alpha-D-ribosyltransferase	C03169[0] + C00009[0] <=> C00396[0] + C00620[0] + C00080[0]	2.4.2.2
R02300	S-Aminomethyldihydrolipoylprotein:(6S)-tetrahydrofolate aminomethyltransferase (ammonia-forming)	C03479[0] <=> C00445[0] + C00001[0]	2.1.2.10
R02301	5-Formyltetrahydrofolate cyclo-ligase (ADP-forming)	C00002[0] + C03479[0] + C00080[0] <=> C00008[0] + C00009[0] + C00445[0]	6.3.3.2
R02302	5-Formiminotetrahydrofolate ammonia-lyase (cyclizing)	C00664[0] + C00080[0] <=> C00445[0] + C00014[0]	4.3.1.4
R02303	ATP:farnesyl-diphosphate phosphotransferase	C00002[0] + C00448[0] <=> C00008[0] + C03115[0]	2.7.4.18
R02305	2-trans,6-trans-farnesyldiphosphate diphosphate-lyase (cyclizing, pentalenene-forming)	C00448[0] <=> C01841[0] + C00013[0]	4.2.3.7
R02306	trans,trans-farnesyl-diphosphate diphosphate-lyase (cyclizing, trichodiene-forming)	C00448[0] <=> C01860[0] + C00013[0]	4.2.3.6
R02307	trans,trans-Farnesyl-diphosphate farnesyltransferase (bicyclizing)	C00448[0] <=> C02004[0] + C00013[0]	4.2.3.9
R02310	trans,trans-Farnesyl-diphosphate sesquiterpenoid-lyase (isomerizing)	C00448[0] <=> C06111[0]	5.5.1.-
R02311	2-trans,6-trans-Farnesyl-diphosphate diphosphate-lyase (cyclizing, (+)-delta-cadinene-forming)	C00448[0] <=> C06394[0] + C00013[0]	4.2.3.13
R02313	N6-(L-1,3-Dicarboxypropyl)-L-lysine:NAD+ oxidoreductase|N6-(L-1,3-Dicarboxypropyl)-L-lysine:NAD+ oxidoreductase (L-glutamate-forming)	C00449[0] + C00003[0] + C00001[0] <=> C00025[0] + C04076[0] + C00004[0] + C00080[0]	1.5.1.9
R02315	N6-(L-1,3-Dicarboxypropyl)-L-lysine:NADP+ oxidoreductase	C00449[0] + C00006[0] + C00001[0] <=> C00025[0] + C04076[0] + C00005[0] + C00080[0]	1.5.1.10
R02317	(S)-2-Amino-6-oxohexanoate hydro-lyase (spontaneous)	C00450[0] + C00001[0] <=> C04076[0]	1.4.1.18
R02318	(1R,2S)-1-Hydroxypropane-1,2,3-tricarboxylate 1-epimerase	C00451[0] <=> C04617[0]	5.1.2.6
R02319	NTP phosphohydrolase	C00201[0] + C00001[0] <=> C00454[0] + C00009[0]	3.6.1.5|3.6.1.15
R02320	NTP:pyruvate O2-phosphotransferase	C00201[0] + C00022[0] <=> C00454[0] + C00074[0]	2.7.1.40
R02321	NTP:deoxycitidine 5'-phosphotransferase	C00201[0] + C00881[0] <=> C00454[0] + C00239[0]	2.7.1.74
R02322	nicotinamide-D-ribonucleotide amidohydrolase	C00455[0] + C00001[0] <=> C01185[0] + C00014[0]	3.5.1.42
R02323	Nicotinamide ribonucleotide phosphohydrolase	C00455[0] + C00001[0] <=> C03150[0] + C00009[0]	3.1.3.5|3.1.3.-
R02324	ATP:N-ribosylnicotinamide 5'-phosphotransferase	C00002[0] + C03150[0] <=> C00008[0] + C00455[0]	2.7.1.22
R02325	dCTP aminohydrolase	C00458[0] + C00001[0] <=> C00460[0] + C00014[0]	3.5.4.13
R02326	ATP:dCDP phosphotransferase	C00002[0] + C00705[0] <=> C00008[0] + C00458[0]	2.7.4.6
R02327	dCTP:uridine 5'-phosphotransferase	C00458[0] + C00299[0] <=> C00705[0] + C00105[0]	2.7.1.48
R02328	dTTP:alpha-D-glucose-1-phosphate thymidylyltransferase	C00459[0] + C00103[0] <=> C00013[0] + C00842[0]	2.7.7.24
R02329	dTTP:alpha-D-galactose-1-phosphate thymidylyltransferase	C00459[0] + C00446[0] <=> C00013[0] + C02097[0]	2.7.7.32
R02330	dUTP nucleotidohydrolase	C00460[0] + C00001[0] <=> C01346[0] + C00009[0]	3.6.1.39
R02331	ATP:dUDP phosphotransferase	C00002[0] + C01346[0] <=> C00008[0] + C00460[0]	2.7.4.6
R02332	dUTP:uridine 5'-phosphotransferase	C00460[0] + C00299[0] <=> C01346[0] + C00105[0]	2.7.1.48
R02333	Chitin amidohydrolase	C00461[0] + C00001[0] <=> C00734[0] + C00033[0]	3.5.1.41
R02334	[1,4-(N-Acetyl-beta-D-glucosaminyl)]n glycanohydrolase	C00461[0] + C00001[0] <=> C03518[0] + C00461[0]	3.2.1.14
R02335	UDP-N-acetyl-D-glucosamine:chitin 4-beta-N-acetylglucosaminyl-transferase	C00043[0] + C00461[0] <=> C00015[0] + C00461[0]	2.4.1.16
R02336	Haloacetate halidohydrolase	C01812[0] + C00001[0] <=> C00160[0] + C00462[0]	3.8.1.3
R02337	1-Haloalkane halidohydrolase	C01872[0] + C00001[0] <=> C00226[0] + C00462[0]	3.8.1.5
R02338	Indole:oxygen 2,3-oxidoreductase (decyclizing)	C00463[0] + C00007[0] <=> C03574[0]	1.13.11.17
R02339		C00463[0] + C00007[0] + C00005[0] + C00080[0] <=> C05658[0] + C00001[0] + C00006[0]	1.14.16.-
R02340	(1S,2R)-1-C-(indol-3-yl)glycerol 3-phosphate D-glyceraldehyde-3-phosphate-lyase	C03506[0] <=> C00463[0] + C00118[0]	4.1.2.8|4.2.1.20
R02341	N-D-ribosylpurine ribohydrolase	C15586[0] + C00001[0] <=> C15587[0] + C00121[0]	3.2.2.1
R02343	Acetoin:NAD+ oxidoreductase	C00466[0] + C00003[0] <=> C00741[0] + C00004[0] + C00080[0]	
R02344	(S,S)-butane-2,3-diol:NAD+ oxidoreductase	C03046[0] + C00003[0] <=> C00466[0] + C00004[0] + C00080[0]	
R02345	3-Hydroxybutan-2-one:D-ribose-5-phosphate aldehydetransferase	C00466[0] + C00117[0] <=> C00084[0] + C04359[0]	2.2.1.4
R02347	Estradiol-17alpha:NAD+ 17-oxidoreductase	C02537[0] + C00003[0] <=> C00468[0] + C00004[0] + C00080[0]	1.1.1.148
R02349	Estradiol-17alpha:NADP+ 16-oxidoreductase	C02537[0] + C00006[0] <=> C00468[0] + C00005[0] + C00080[0]	1.1.1.148
R02350	3'-Phosphoadenylylsulfate:estrone 3-sulfotransferase	C00053[0] + C00468[0] <=> C00054[0] + C02538[0]	2.8.2.4|2.8.2.15
R02351	19-oxoandrostenedione,reduced-flavoprotein:oxygen oxidoreductase (aromatizing, formate-forming)	C00468[0] + C00058[0] + C03161[0] + C00001[0] <=> C05297[0] + C00007[0] + C03024[0]	1.14.14.14
R02352	Estradiol-17beta:NAD+ 17-oxidoreductase	C00951[0] + C00003[0] <=> C00468[0] + C00004[0] + C00080[0]	1.1.1.51|1.1.1.62
R02353	Estradiol-17beta:NADP+ 17-oxidoreductase	C00951[0] + C00006[0] <=> C00468[0] + C00005[0] + C00080[0]	1.1.1.51|1.1.1.62
R02354		C00468[0] + C00080[0] + C00007[0] + C00004[0] <=> C05298[0] + C00003[0] + C00001[0]	1.14.14.1
R02355		C00468[0] + C00080[0] + C00007[0] + C00005[0] <=> C05298[0] + C00006[0] + C00001[0]	1.14.14.1
R02356		C00468[0] + C00080[0] + C00007[0] + C00005[0] <=> C05300[0] + C00006[0] + C00001[0]	1.14.13.-|1.14.14.1
R02358	UDPglucuronate beta-D-glucuronosyltransferase(acceptor-unspecific)	C00468[0] + C00167[0] <=> C11133[0] + C00015[0]	2.4.1.17
R02359	Urethane amidohydrolase (decarboxylating)	C01537[0] + C00001[0] <=> C00469[0] + C00011[0] + C00014[0]	3.5.1.75
R02360	Poly(1,4-alpha-D-galacturonate) glycanohydrolase	C00470[0] + C00001[0] <=> C02273[0] + C00470[0]	3.2.1.15
R02361	(1->4)-alpha-D-galacturonan reducing-end-disaccharide-lyase	C00470[0] <=> C06118[0] + C00470[0]	4.2.2.2|4.2.2.9
R02362	Pectin pectylhydrolase	C00714[0] + C00001[0] <=> C00132[0] + C00470[0]	3.1.1.11
R02363	Hydroquinone:oxygen oxidoreductase	(2) C00530[0] + C00007[0] <=> (2) C00472[0] + (2) C00001[0]	1.14.18.1
R02364	NADPH2:quinone oxidoreductase	(2) C15602[0] + C00005[0] + C00080[0] <=> (2) C05309[0] + C00006[0]	1.6.5.5
R02365	Cellobiose:quinone 1-oxidoreductase	C00185[0] + C15602[0] <=> C01093[0] + C15603[0]	1.1.99.18
R02366	Acyl-CoA:retinol O-acyltransferase	C00040[0] + C00473[0] <=> C00010[0] + C02075[0]	2.3.1.76
R02367	Palmitoyl-CoA:retinol O-acyltransferase	C00154[0] + C00473[0] <=> C00010[0] + C02588[0]	2.3.1.76
R02368	retinyl-palmitate palmitohydrolase	C02588[0] + C00001[0] <=> C00473[0] + C00249[0]	3.1.1.-
R02369	all-trans-Retinol 11-cis-trans-isomerase	C00473[0] <=> C00899[0]	
R02370	Cytidine 3'-phosphate phosphohydrolase	C05822[0] + C00001[0] <=> C00475[0] + C00009[0]	3.1.3.6
R02371	dCTP:cytidine 5'-phosphotransferase	C00458[0] + C00475[0] <=> C00705[0] + C00055[0]	2.7.1.48
R02372	dUTP:cytidine 5'-phosphotransferase	C00460[0] + C00475[0] <=> C01346[0] + C00055[0]	2.7.1.48
R02373	ecdysone:oxygen 3-oxidoreductase	C00477[0] + C00007[0] <=> C02513[0] + C00027[0]	1.1.3.16
R02374	Ecdysone, hydrogen-donor:oxygen oxidoreductase (20-hydroxylating)	C00477[0] + C00030[0] + C00007[0] <=> C02633[0] + C00028[0] + C00001[0]	1.14.99.22
R02375	Palmitoyl-CoA:ecdysone O-palmitoyltransferase	C00154[0] + C00477[0] <=> C00010[0] + C02681[0]	2.3.1.139
R02376	propane-1,2-diol hydro-lyase	C00583[0] <=> C00479[0] + C00001[0]	4.2.1.28
R02377	Propane-1,3-diol:NAD+ 1-oxidoreductase	C05979[0] + C00003[0] <=> C00479[0] + C00004[0] + C00080[0]	1.1.1.202
R02378	L-Serine hydro-lyase (adding pyrazole)	C00065[0] + C00481[0] <=> C01162[0] + C00001[0]	4.2.1.50
R02379	S-Adenosyl-L-methionine:3,4-dihydroxy-trans-cinnamate 3-O-methyltransferase	C00019[0] + C05619[0] <=> C00021[0] + C00482[0]	2.1.1.68
R02380	UDPglucose:sinapate D-glucosyltransferase	C00029[0] + C00482[0] <=> C00015[0] + C01175[0]	2.4.1.120|2.4.1.126
R02381	Sinapoylcholine sinapohydrolase	C00933[0] + C00001[0] <=> C00482[0] + C00114[0]	3.1.1.49
R02382	Tyramine:oxygen oxidoreductase(deaminating)(flavin-containing)	C00483[0] + C00001[0] + C00007[0] <=> C03765[0] + C00014[0] + C00027[0]	1.4.3.4|1.4.3.21|1.4.9.2
R02383	Monophenol,L-dopa:oxygen oxidoreductase	C00483[0] + C00007[0] + C00004[0] + C00080[0] <=> C03758[0] + C00003[0] + C00001[0]	1.14.13.-|1.14.18.1
R02384	S-Adenosyl-L-methionine:tyramine N-methyltransferase	C00019[0] + C00483[0] <=> C00021[0] + C02442[0]	2.1.1.27
R02385	Feruloyl-CoA:tyramine N-(hydroxycinnamoyl)transferase	C00406[0] + C00483[0] <=> C00010[0] + C02717[0]	2.3.1.110
R02387	Acetyl-CoA:arylamine N-acetyltransferase	C00024[0] + C00292[0] <=> C00010[0] + C07565[0]	2.3.1.5
R02388	UDPglucose:arylamine N-D-glucosyltransferase	C00029[0] + C00292[0] <=> C00015[0] + C03142[0]	2.4.1.71
R02389	UDPglucuronate beta-D-glucuronosyltransferase(acceptor-unspecific)	(2) C00167[0] + C00486[0] <=> (2) C00015[0] + C05787[0]	2.4.1.17
R02391	Bilirubin:NAD+ oxidoreductase	C00486[0] + C00003[0] <=> C00500[0] + C00004[0] + C00080[0]	1.3.1.24
R02393	Bilirubin:NADP+ oxidoreductase	C00486[0] + C00006[0] <=> C00500[0] + C00005[0] + C00080[0]	1.3.1.24
R02394	Bilirubin:oxygen oxidoreductase	(2) C00486[0] + C00007[0] <=> (2) C00500[0] + (2) C00001[0]	1.3.3.5
R02395	Carnitine:NAD+ 3-oxidoreductase	C00487[0] + C00003[0] <=> C02636[0] + C00004[0] + C00080[0]	1.1.1.108
R02396	Acetyl-CoA:carnitine O-acetyltransferase	C00024[0] + C00487[0] <=> C00010[0] + C02571[0]	2.3.1.7
R02397	4-Trimethylammoniobutanoate,2-oxoglutarate:oxygen oxidoreductase (3-hydroxylating)	C01181[0] + C00026[0] + C00007[0] <=> C00487[0] + C00042[0] + C00011[0]	1.14.11.1
R02398	Carnitine carboxy-lyase	C00487[0] <=> C02224[0] + C00011[0]	4.1.1.42
R02401	glutarate-semialdehyde:NAD+ oxidoreductase	C03273[0] + C00003[0] + C00001[0] <=> C00489[0] + C00004[0] + C00080[0]	1.2.1.20
R02402	Glutarate:CoA ligase (ADP-forming)	C00002[0] + C00489[0] + C00010[0] <=> C00008[0] + C00009[0] + C00527[0]	6.2.1.6
R02404	Itaconate:CoA ligase (ADP-forming)	C00002[0] + C00490[0] + C00010[0] <=> C00008[0] + C00009[0] + C00531[0]	6.2.1.5
R02405	Itaconate:CoA ligase (GDP-forming)	C00044[0] + C00490[0] + C00010[0] <=> C00035[0] + C00009[0] + C00531[0]	6.2.1.4
R02406	Itaconate:CoA ligase (IDP-forming)	C00081[0] + C00490[0] + C00010[0] <=> C00104[0] + C00009[0] + C00531[0]	6.2.1.4
R02407	succinyl-CoA:itaconate CoA-transferase	C00091[0] + C00490[0] <=> C00042[0] + C00531[0]	2.8.3.-
R02408	L-Cystine L-Cysteine-lyase (deaminating)	C00491[0] + C00001[0] <=> C00022[0] + C00014[0] + C01962[0]	4.4.1.1|4.4.1.8
R02409	Coenzyme A:oxidized-glutathione oxidoreductase	C00491[0] + C00059[0] <=> C05824[0] + C00097[0]	1.8.4.3
R02410	Raffinose fructohydrolase	C00492[0] + C00001[0] <=> C05402[0] + C00095[0]	3.2.1.26
R02411	1-alpha-D-Galactosyl-myo-inositol:sucrose 6-alpha-D-galactosyltransferase	C01235[0] + C00089[0] <=> C00137[0] + C00492[0]	2.4.1.82
R02412	ATP:shikimate 3-phosphotransferase	C00002[0] + C00493[0] <=> C00008[0] + C03175[0]	2.7.1.71
R02413	Shikimate:NADP+ 3-oxidoreductase	C00493[0] + C00006[0] <=> C02637[0] + C00005[0] + C00080[0]	1.1.1.25|1.1.1.282
R02415	Shikimate:pyrroloquinoline-quinone 3-oxidoreductase	C00493[0] + C00113[0] <=> C02637[0] + C01359[0]	1.1.5.8
R02416	4-Coumaroyl-CoA:shikimate O-(hydroxycinnamoyl)transferase	C00223[0] + C00493[0] <=> C00010[0] + C02947[0]	2.3.1.133
R02417	questin,NADPH:oxygen oxidoreductase (hydroxylating, anthraquinone-ring-opening)	C01448[0] + C00007[0] + C00005[0] + C00080[0] <=> C15504[0] + C00006[0]	1.14.13.43
R02418	Ubiquitin-C-terminal-thiolester hydrolase	C04090[0] + C00001[0] <=> C00496[0] + C00145[0]	3.1.2.15
R02419	(R)-Malate hydro-lyase	C00497[0] <=> C01384[0] + C00001[0]	4.2.1.31
R02420	ADPglucose:protein 4-alpha-D-glucosyltransferase	C00498[0] + C00017[0] <=> C00008[0] + C01140[0]	2.4.1.113
R02421	ADP-glucose:1,4-alpha-D-glucan 4-alpha-D-glucosyltransferase	C00498[0] + C00718[0] <=> C00008[0] + C00718[0]	2.4.1.21
R02422	Allantoate amidinohydrolase	C00499[0] + C00001[0] <=> C00603[0] + C00086[0]	3.5.3.4
R02423	allantoate amidinohydrolase (decarboxylating)	C00499[0] + C00001[0] <=> C02091[0] + C00014[0] + C00011[0]	3.5.3.9
R02425	(S)-allantoin amidohydrolase	C02350[0] + C00001[0] <=> C00499[0]	3.5.2.5
R02426	CDPglucose 4,6-hydro-lyase	C00501[0] <=> C01219[0] + C00001[0]	4.2.1.45
R02427	D-Xylonolactone lactonohydrolase	C02266[0] + C00001[0] <=> C00502[0]	3.1.1.68
R02428	D-Xylono-1,4-lactone lactonohydrolase	C02753[0] + C00001[0] <=> C00502[0]	3.1.1.68
R02429	D-Xylonate hydro-lyase	C00502[0] <=> C03826[0] + C00001[0]	4.2.1.82
R02430	ATP:erythritol 4-phosphotransferase	C00002[0] + C00503[0] <=> C00008[0] + C03494[0]	2.7.1.27
R02432	NTP:gentamicin 2''-nucleotidyltransferase	C00201[0] + C00505[0] <=> C00013[0] + C03565[0]	2.7.7.46
R02433	L-cysteate:2-oxoglutarate aminotransferase	C00506[0] + C00026[0] <=> C05528[0] + C00025[0]	2.6.1.1
R02434		C00506[0] + C00004[0] + C00080[0] <=> C00606[0] + C00001[0] + C00003[0]	
R02436	Quercitrin 3-L-rhamnohydrolase	C01750[0] + C00001[0] <=> C00507[0] + C00389[0]	3.2.1.66
R02437	L-Rhamnose ketol-isomerase	C00507[0] <=> C00861[0]	5.3.1.14
R02438		C00507[0] <=> C02431[0]	
R02439	ATP:L-ribulose 5-phosphotransferase	C00002[0] + C00508[0] <=> C00008[0] + C01101[0]	2.7.1.16
R02441	L-Arabitol:NAD+ 2-oxidoreductase (L-ribulose-forming)	C00532[0] + C00003[0] <=> C00508[0] + C00004[0] + C00080[0]	1.1.1.13
R02442	naringenin,NADPH:oxygen oxidoreductase (3'-hydroxylating)	C00509[0] + C00005[0] + C00080[0] + C00007[0] <=> C05631[0] + C00006[0] + C00001[0]	1.14.13.21|1.14.13.88
R02444	flavanone,2-oxoglutarate:oxygen oxidoreductase (3-hydroxylating)	C00509[0] + C00026[0] + C00007[0] <=> C00974[0] + C00042[0] + C00011[0]	1.14.11.9
R02445	flavanone,2-oxoglutarate:oxygen oxidoreductase (dehydrating)	C00509[0] + C00026[0] + C00007[0] <=> C01477[0] + C00042[0] + C00011[0] + C00001[0]	1.14.11.22
R02446	flavanone lyase (decyclizing)	C00509[0] <=> C06561[0]	5.5.1.6
R02447	malonyl-CoA:benzoyl-CoA malonyltransferase (2,4,6-trihydroxybenzophenone-forming)	(3) C00083[0] + C00512[0] <=> (4) C00010[0] + C06356[0] + (3) C00011[0]	2.3.1.151|2.3.1.220
R02449	benzoyl-CoA,NADPH:oxygen oxidoreductase (3-hydroxylating)	C00512[0] + C00007[0] + C00005[0] + C00080[0] <=> C05195[0] + C00006[0] + C00001[0]	1.14.13.58
R02450	phenylglyoxylate:NAD+ oxidoreductase (CoA benzoylating)	C02137[0] + C00010[0] + C00003[0] <=> C00512[0] + C00011[0] + C00004[0] + C00080[0]	1.2.1.58
R02451	cyclohexa-1,5-diene-1-carbonyl-CoA:ferredoxin oxidoreductase (aromatizing, ATP-forming)	C00512[0] + C00138[0] + (2) C00002[0] + (2) C00001[0] <=> C06322[0] + C00139[0] + (2) C00009[0] + (2) C00008[0]	1.3.7.8
R02452	Benzoyl-CoA:glycine N-benzoyltransferase	C00512[0] + C00037[0] <=> C00010[0] + C01586[0]	2.3.1.71
R02453	Benzoyl-CoA:anthranilate N-benzoyltransferase	C00512[0] + C00108[0] <=> C00010[0] + C03141[0]	2.3.1.144
R02454	D-Mannonate:NAD+ 5-oxidoreductase	C00514[0] + C00003[0] <=> C00905[0] + C00004[0] + C00080[0]	1.1.1.57
R02455	D-Mannonate:NAD+ 6-oxidoreductase	C00514[0] + C00003[0] <=> C02024[0] + C00004[0] + C00080[0]	1.1.1.131
R02456	D-Mannonate:NADP+ 6-oxidoreductase	C00514[0] + C00006[0] <=> C02024[0] + C00005[0] + C00080[0]	1.1.1.131
R02457	D-Ornithine:oxygen oxidoreductase (deaminating)	C00515[0] + C00001[0] + C00007[0] <=> C01110[0] + C00014[0] + C00027[0]	1.4.3.3
R02458	D-Arginine amidinohydrolase	C00792[0] + C00001[0] <=> C00515[0] + C00086[0]	3.5.3.10
R02459	D-Ornithine:2-oxoglutarate aminotransferase	C00515[0] + C00161[0] <=> C01110[0] + C00405[0]	2.6.1.21
R02460	Bacitracin synthetase 2	C00515[0] <=> C01667[0]	
R02461	D-ornithine 4,5-aminomutase	C00515[0] <=> C03943[0]	5.4.3.5
R02462	Hexadecanol:NAD+ oxidoreductase	C00823[0] + C00003[0] <=> C00517[0] + C00004[0] + C00080[0]	1.1.1.164|1.1.1.192
R02463	hexadecanal:NADP+ delta2-oxidoreductase	C00517[0] + C00006[0] <=> C06123[0] + C00005[0] + C00080[0]	1.3.1.27
R02464	Sphinganine-1-phosphate pamlmitaldehyde-lyase	C01120[0] <=> C00346[0] + C00517[0]	4.1.2.27
R02465	Hyaluronate lyase	C00518[0] <=> C04794[0]	4.2.2.1
R02466	3-Sulfino-L-alanine carboxy-lyase	C00606[0] <=> C00519[0] + C00011[0]	4.1.1.15|4.1.1.29
R02467	Cysteamine:oxygen oxidoreductase	C01678[0] + C00007[0] <=> C00519[0]	1.13.11.19
R02468	(-)-Limonene,NADPH:oxygen oxidoreductase (6-hydroxylating)	C00521[0] + C00007[0] + C00005[0] + C00080[0] <=> C00964[0] + C00006[0] + C00001[0]	1.14.13.48
R02469	(-)-limonene,NADPH:oxygen oxidoreductase (3-hydroxylating)	C00521[0] + C00007[0] + C00005[0] + C00080[0] <=> C01123[0] + C00006[0] + C00001[0]	1.14.13.47
R02470	(-)-Limonene,NADPH:oxygen oxidoreductase (7-hydroxylating)	C00521[0] + C00007[0] + C00005[0] + C00080[0] <=> C02452[0] + C00006[0] + C00001[0]	1.14.13.49
R02471		C00522[0] + C00003[0] <=> C01053[0] + C00004[0] + C00080[0]	1.1.1.106
R02472	(R)-Pantoate:NADP+ 2-oxidoreductase	C00522[0] + C00006[0] <=> C00966[0] + C00005[0] + C00080[0]	1.1.1.169
R02473	(R)-Pantoate:beta-alanine ligase (AMP-forming)	C00002[0] + C00522[0] + C00099[0] <=> C00020[0] + C00013[0] + C00864[0]	6.3.2.1
R02474	Pantothenate amidohydrolase	C00864[0] + C00001[0] <=> C00522[0] + C00099[0]	3.5.1.22
R02476	Androsterone:NAD+ oxidoreductase	C00523[0] + C00003[0] <=> C00674[0] + C00004[0] + C00080[0]	1.1.1.50|1.1.1.209|1.1.1.213
R02477	Androsterone:NADP+ oxidoreductase	C00523[0] + C00006[0] <=> C00674[0] + C00005[0] + C00080[0]	1.1.1.50|1.1.1.209|1.1.1.213
R02478	UDPglucuronate beta-D-glucuronosyltransferase(acceptor-unspecific)	C00523[0] + C00167[0] <=> C11135[0] + C00015[0]	2.4.1.17
R02480	Cytochrome c apocytochrome-c-lyase	C00524[0] <=> C02248[0] + C00032[0]	4.4.1.17
R02481	Acetyl-CoA:D-tryptophan N-acetyltransferase	C00024[0] + C00525[0] <=> C00010[0] + C03137[0]	2.3.1.34
R02482	Malonyl-CoA:D-tryptophan N-malonyltransferase	C00083[0] + C00525[0] <=> C00010[0] + C03414[0]	2.3.1.112
R02484	deoxyuridine:orthophosphate 2-deoxy-D-ribosyltransferase|deoxyuridine:orthophosphate ribosyltransferase	C00526[0] + C00009[0] <=> C00106[0] + C00672[0]	2.4.2.1|2.4.2.2|2.4.2.3|2.4.2.4
R02485	deoxycytidine aminohydrolase	C00881[0] + C00001[0] <=> C00526[0] + C00014[0]	3.5.4.5
R02486	2-Deoxyuridine,2-Oxoglutarate:oxygen oxidoreductase (1'-hydroxylating)	C00526[0] + C00026[0] + C00007[0] <=> C02674[0] + C00106[0] + C00042[0] + C00011[0]	1.14.11.10
R02487	glutaryl-CoA:electron-transfer flavoprotein 2,3-oxidoreductase (decarboxylating)	C00527[0] + C00016[0] <=> C01352[0] + C00877[0] + C00011[0]	1.3.8.6
R02488	glutaryl-CoA:electron-transfer flavoprotein 2,3-oxidoreductase (decarboxylating)	C00527[0] + C04253[0] <=> C00877[0] + C04570[0] + C00011[0]	1.3.8.6
R02489	Gentisate carboxy-lyase	C00628[0] <=> C00530[0] + C00011[0]	4.1.1.62
R02490	Citramalyl-CoA hydro-lyase	C00904[0] <=> C00531[0] + C00001[0]	4.2.1.56
R02491	(3S)-citramalyl-CoA hydro-lyase (itaconyl-CoA-forming)	C01011[0] <=> C00531[0] + C00001[0]	4.2.1.56
R02492	nitrous-oxide:NAD+ oxidoreductase	(2) C00533[0] + C00004[0] + C00080[0] <=> C00887[0] + C00003[0] + C00001[0]	1.7.1.14
R02493	ATP:pyridoxal 5'-phosphotransferase	C00002[0] + C00534[0] <=> C00008[0] + C00647[0]	2.7.1.35
R02494	pyridoxamine-5'-phosphate phosphohydrolase	C00534[0] + C00009[0] <=> C00647[0] + C00001[0]	3.1.3.74
R02497	dihydrotestosterone:NADP+ delta4-oxidoreductase	C03917[0] + C00006[0] <=> C00535[0] + C00005[0] + C00080[0]	1.3.1.22
R02498	5beta-dihydrotestosterone:NADP+ 4,5-oxidoreductase	C05293[0] + C00006[0] <=> C00535[0] + C00005[0] + C00080[0]	1.3.1.3
R02499	Testosterone delta5-delat4-isomerase|Androst-5-ene-3beta,17beta-diol:NAD+ 3-oxidoreductase	C00535[0] + C00080[0] + C00004[0] <=> C04295[0] + C00003[0]	1.1.1.145|5.3.3.1
R02501	testosterone,reduced-flavoprotein:oxygen 19-oxidoreductase	C00535[0] + C03024[0] + C00007[0] <=> C05294[0] + C03161[0] + C00001[0]	1.14.14.14
R02502	17beta-hydroxysteroid UDP-glucuronosyltransferase	C00535[0] + C00167[0] <=> C11134[0] + C00015[0]	2.4.1.17
R02503	testosterone 7alpha-hydroxylase	C00535[0] + C03024[0] + C00007[0] <=> C05291[0] + C03161[0] + C00001[0]	1.14.14.1
R02504	Trimetaphosphate hydrolase	C02466[0] + C00001[0] <=> C00536[0]	3.6.1.2
R02505	Malonyl-CoA:cinnamoyl-CoA malonyltransferase (cyclizing)	(3) C00083[0] + C00540[0] <=> (4) C00010[0] + C01745[0] + (4) C00011[0]	2.3.1.146
R02506	cinnamaldehyde:NADP+ oxidoreductase (CoA-cinnamoylating)	C00903[0] + C00010[0] + C00006[0] <=> C00540[0] + C00005[0] + C00080[0]	1.2.1.44
R02508		C00542[0] + C00042[0] <=> C01118[0] + C00097[0]	2.5.1.48
R02509	N,N-Dimethylformamide amidohydrolase	C03134[0] + C00001[0] <=> C00543[0] + C00058[0]	3.5.1.56
R02511	trimethylamine:electron-transferring flavoprotein oxidoreductase(demethylating)	C00565[0] + C00001[0] + C04253[0] <=> C00543[0] + C00067[0] + C04570[0]	1.5.8.2
R02512	Trimethylamine-N-oxide formaldehyde-lyase	C01104[0] <=> C00543[0] + C00067[0]	4.1.2.32
R02513	Nomega,Nomega'-dimethyl-L-arginine dimethylamidohydrolase	C03626[0] + C00001[0] <=> C00543[0] + C00327[0]	3.5.3.18
R02514	4-hydroxyphenylacetate,NADH:oxygen oxidoreductase (1-hydroxylating)	C00642[0] + C00007[0] + C00004[0] + C00080[0] <=> C00544[0] + C00003[0] + C00001[0]	1.14.13.18
R02515	3-hydroxyphenylacetate,NADH:oxygen oxidoreductase (6-hydroxylating)	C05593[0] + C00007[0] + C00004[0] + C00080[0] <=> C00544[0] + C00003[0] + C00001[0]	1.14.13.63
R02516	4-hydroxyphenylacetate,NADPH:oxygen oxidoreductase (1-hydroxylating)	C00642[0] + C00007[0] + C00005[0] + C00080[0] <=> C00544[0] + C00006[0] + C00001[0]	1.14.13.18
